Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
18	9	2.38e-07	6.62	4.45	13	34	28	15.1	33.9	27.9	38.8	15	34	28	26.9
17	5	0.000248	3.61	4	22	28	47	22.6	27.8	46.1	58	22	27	47	34.6
16	5	0.000248	3.61	4.21	39	26	48	38.4	25.8	47.8	60.7	39	26	48	41.5
15	4	0.00189	2.72	3.57	45	36	31	45	36.7	31	12.1	46	36	31	11.7
14	4	0.00189	2.72	3.49	32	33	24	32.2	33.2	24.7	66	32	33	24	54.2
13	4	0.00189	2.72	3.33	52	34	26	51.5	33.5	26.5	28.1	52	34	26	22.2
12	4	0.00189	2.72	3.46	23	27	28	23	27.7	27.7	44.1	23	28	28	33.8
11	3	0.017	1.77	3.46	40	29	26	40.3	29.3	26.3	27.9	40	29	26	25.4
10	3	0.017	1.77	4.17	50	33	34	49.4	32.7	34	37.3	50	33	34	25
9	3	0.017	1.77	3.65	47	27	22	46.7	27.7	22	19.5	47	27	22	17
8	3	0.017	1.77	4.25	37	41	33	37	40.9	33	21.5	37	41	33	19
7	3	0.017	1.77	4.39	17	38	41	17.3	37.1	41	18.8	17	38	41	15
6	3	0.017	1.77	3.74	34	32	27	33	32.3	27.3	34.9	33	32	27	26.6
5	3	0.017	1.77	3.63	27	70	28	27.7	69.7	27.7	70.8	27	70	28	62.4
4	3	0.017	1.77	4.13	38	32	28	38.3	32.3	28.3	57.1	38	32	28	42.4
3	3	0.017	1.77	3.87	40	31	19	39.7	31.3	19.3	36	39	31	20	28.3
2	3	0.017	1.77	3.58	25	30	21	25.3	29	20.7	36.3	26	28	20	26.6
1	3	0.017	1.77	3.68	36	36	31	35.4	37	31	29.6	35	38	31	26.1
