Cluster Index	Z	x	y	z	
64	4.53	46	63	29
64	4.48	42	63	29
64	4.2	44	65	29
64	3.84	47	62	26
64	3.59	43	63	27
64	3.51	41	66	30
63	4.42	49	63	28
63	4.22	45	67	29
63	4.02	49	64	26
63	3.94	48	63	31
63	3.86	47	65	29
62	4.39	16	63	29
62	4.35	17	65	28
62	3.68	19	68	26
62	3.5	14	61	27
61	4.49	21	66	27
61	4.07	19	62	31
61	3.97	20	64	28
60	4.57	37	54	18
60	4.34	34	49	20
60	4.1	35	54	17
60	4.01	33	52	18
59	4.32	27	68	28
59	4.06	27	67	30
59	3.23	26	68	24
59	3.22	27	68	26
58	4.4	39	52	45
58	4.02	41	51	45
58	3.84	36	53	45
57	3.69	41	57	40
57	3.67	40	53	40
56	4.03	17	60	28
56	4.03	18	58	30
56	3.58	18	63	26
55	4.38	49	59	24
55	3.42	47	62	24
54	4.6	27	65	31
54	4.51	27	64	27
54	4.1	27	64	29
53	4.41	20	60	26
53	3.68	22	59	27
52	3.8	31	11	20
52	3.67	27	9	19
51	3.78	49	50	18
51	3.74	52	47	17
51	3.58	51	49	16
50	4.71	37	65	31
50	3.65	35	64	32
50	3.18	35	66	32
49	3.23	20	24	28
49	3.18	23	24	28
48	3.99	33	64	30
48	3.48	36	63	30
47	3.61	23	58	31
47	3.3	22	56	31
46	3.85	18	50	42
46	3.67	20	52	42
46	3.47	21	54	42
45	4.04	49	47	36
45	3.73	51	47	35
45	3.5	51	49	35
44	3.8	24	45	20
44	3.67	23	47	19
43	3.93	45	54	39
42	4.32	46	40	12
42	3.66	44	41	13
41	4.24	41	44	17
41	4.1	39	45	17
41	3.73	41	46	16
40	4.67	27	43	19
40	3.84	29	43	18
39	4.21	12	43	20
38	4.7	34	49	47
38	3.73	32	50	46
37	4.63	31	53	46
37	3.45	31	55	46
36	3.68	48	50	37
36	3.29	48	51	39
35	3.6	26	47	47
34	4.07	51	41	37
34	3.21	51	41	35
33	3.51	38	32	36
32	3.61	14	49	22
31	3.22	35	67	30
30	3.8	35	57	41
29	3.35	40	12	19
28	3.38	41	34	17
27	4.42	32	55	44
27	3.69	30	56	44
26	3.32	16	26	29
25	3.72	29	58	27
25	3.33	29	56	29
24	3.3	33	58	29
23	4.06	47	24	34
22	4.1	26	47	21
21	3.63	15	57	27
20	3.47	53	44	40
20	3.32	52	46	40
19	3.41	39	43	21
18	3.33	20	61	33
17	3.5	50	61	30
17	3.4	51	59	29
16	4.19	14	60	31
15	3.59	37	43	49
15	3.26	35	44	49
14	3.75	45	61	24
13	3.71	46	59	24
12	3.68	49	53	26
11	3.36	39	42	13
10	3.78	22	49	24
9	3.5	48	50	25
8	4.26	31	67	26
7	3.5	46	30	46
6	4.43	35	55	45
6	3.88	37	56	44
5	3.87	35	45	15
4	3.58	45	52	41
3	3.38	54	37	24
2	3.45	26	55	15
1	3.95	39	35	23
