Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
13	11	9.61e-09	8.02	4.13	16	63	29	16.7	63.9	28.7	17.3	16	63	28	14
12	8	1.13e-06	5.95	4.21	28	68	28	27.1	67.8	27.9	21.9	27	68	27	16.9
11	7	6.14e-06	5.21	4.08	21	66	27	20.1	64.1	28.7	16.7	21	66	27	11.7
10	6	3.71e-05	4.43	4.67	42	63	29	43.3	64.1	28.2	20.3	44	65	28	11.3
9	5	0.000248	3.61	4.21	17	60	28	17.8	60.5	28	16.4	18	62	27	10.3
8	5	0.000248	3.61	3.76	45	67	28	45.8	66.4	28.4	18.8	46	67	27	15.9
7	4	0.00189	2.72	3.51	49	60	25	49	59.3	24.8	13.6	49	60	25	9.68
6	4	0.00189	2.72	4.12	31	67	27	31	67	26.5	20.8	31	67	27	19.1
5	3	0.017	1.77	3.37	46	59	25	46.3	58.7	24.7	10.1	46	59	25	7.43
4	3	0.017	1.77	3.55	27	64	29	27	64	28	6.96	27	64	29	5.55
3	3	0.017	1.77	3.54	23	41	17	22.7	40.7	17	11.7	22	40	16	9.23
2	3	0.017	1.77	4.13	27	65	31	27.3	65.3	31.3	15.2	27	66	32	12.6
1	3	0.017	1.77	3.8	26	61	31	26.6	61	31.3	5.83	27	61	32	5.31
