Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
11	209	6.59e-33	32.2	5.11	14	20	34	17.1	21.5	36	989	25	14	36	328
10	82	1.97e-16	15.7	5.27	31	30	38	31.4	25.9	35	559	32	30	38	272
9	23	1.48e-05	4.83	3.56	25	12	33	24.8	12.7	32.9	603	28	13	34	371
8	23	1.48e-05	4.83	4.42	35	27	11	33.5	26	10.6	844	35	27	11	456
7	19	0.00014	3.86	3.6	35	17	38	36.2	16.5	37.6	528	35	16	37	319
6	16	0.000835	3.08	3.79	18	46	42	18.6	45.6	39.3	541	18	46	42	264
5	12	0.0109	1.96	3.21	30	32	43	30.4	34.1	43.1	336	31	35	45	220
4	11	0.0215	1.67	3.3	28	22	46	28.9	21.2	45.1	639	28	22	46	442
3	10	0.0431	1.37	3.39	22	27	36	20.6	27.9	35.8	331	22	28	36	225
2	10	0.0431	1.37	3.36	19	21	13	20	20.2	13.3	345	21	19	14	240
1	10	0.0431	1.37	3.33	47	23	38	46.7	22.3	39.7	534	45	22	41	294
