Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
18	159	5.44e-27	26.3	4.83	32	24	36	32.1	26.4	33.7	656	31	29	29	268
17	76	1.72e-15	14.8	4.16	13	22	36	15.6	21.5	34.6	734	18	19	38	255
16	37	1.35e-08	7.87	3.84	32	60	35	31.9	57.8	35.1	510	31	60	35	277
15	28	1.07e-06	5.97	3.89	48	21	30	48.6	20.7	30.7	486	48	19	32	234
14	28	1.07e-06	5.97	3.82	26	51	46	24.9	53.3	43.1	1.08e+03	26	51	46	446
13	25	5.07e-06	5.3	4.6	23	63	35	23.8	62.2	35	1.14e+03	23	62	35	538
12	20	7.86e-05	4.1	3.64	33	15	36	33	17.3	39.4	816	33	15	36	538
11	18	0.000251	3.6	3.37	46	52	34	47.2	52	33.8	354	49	53	32	246
10	16	0.000835	3.08	3.94	33	65	27	32.7	64.9	27	768	33	64	27	454
9	15	0.00155	2.81	3.58	20	48	17	21.5	47.9	17.5	1.13e+03	20	48	17	747
8	14	0.00293	2.53	3.67	39	51	41	39.2	52.2	38.9	299	39	51	41	224
7	12	0.0109	1.96	3.94	31	30	38	31.1	29.8	38	385	32	30	38	262
6	11	0.0215	1.67	3.12	29	23	13	29.6	24.2	12.9	349	30	25	11	270
5	11	0.0215	1.67	3.18	49	26	31	48	26.6	31.9	259	47	28	32	198
4	10	0.0431	1.37	3.29	20	52	37	18.5	52.4	36.8	327	17	53	37	203
3	10	0.0431	1.37	3.43	9	37	22	9.58	35.7	21.6	566	9	36	22	388
2	10	0.0431	1.37	3.71	36	53	46	34.7	52.4	45.8	1.41e+03	35	53	46	786
1	10	0.0431	1.37	3.25	13	41	37	13.4	39.9	37.1	264	12	41	37	230
