Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
35	5982	0	329	8.96	46	21	22	33	31.2	31.3	1.51e+03	35	53	46	302
34	91	8.46e-18	17.1	4.38	35	55	15	40.8	55.9	17.6	1.44e+03	43	49	16	508
33	72	7.51e-15	14.1	4.63	33	18	12	34.7	20.1	12.2	531	32	18	12	271
32	64	1.56e-13	12.8	4.66	17	28	28	14.3	29.4	27	426	11	32	24	198
31	63	2.3e-13	12.6	4.71	33	61	41	33.2	59.9	37.3	818	36	61	42	306
30	57	2.47e-12	11.6	5.35	16	43	28	15.1	41.3	27.3	629	11	41	26	301
29	56	3.69e-12	11.4	4.29	18	36	15	21.2	38.5	15.3	914	25	42	12	387
28	51	2.88e-11	10.5	5.05	42	33	17	42.4	32.9	17.1	686	44	32	13	342
27	46	2.4e-10	9.62	4.4	11	43	23	12	37.7	23	597	11	43	23	259
26	38	8.48e-09	8.07	4.21	42	61	37	41.5	58.7	36.8	399	41	57	40	262
25	29	6.56e-07	6.18	4.21	33	26	14	34.3	27.2	12.9	599	33	27	12	383
24	25	5.07e-06	5.3	4.46	16	36	32	16.7	35.7	28.8	341	17	35	29	219
23	25	5.07e-06	5.3	3.29	36	31	44	35.6	30.9	43.8	381	34	30	45	222
22	22	2.56e-05	4.59	5.44	10	33	34	10.1	34.3	34.7	738	10	33	35	231
21	21	4.46e-05	4.35	3.38	24	22	8	23.1	20.2	8.63	1.22e+03	24	19	7	320
20	20	7.86e-05	4.1	4.17	14	31	33	11.4	30.5	32.1	424	10	30	33	245
19	17	0.000455	3.34	4.15	36	65	31	35.5	64.2	30	745	35	67	30	311
18	17	0.000455	3.34	3.81	55	29	25	54.5	28.3	25.4	431	55	29	25	215
17	16	0.000835	3.08	3.84	22	48	15	23	47.3	14	1.46e+03	21	50	15	831
16	16	0.000835	3.08	3.88	33	55	33	33.6	55.4	33.3	355	33	55	33	206
15	15	0.00155	2.81	3.86	18	18	14	18.7	16.5	13.3	324	20	15	14	221
14	14	0.00293	2.53	4.08	54	40	22	51.3	38.4	22.4	513	55	40	23	220
13	13	0.0056	2.25	3.81	27	19	16	26.4	19.1	14.2	278	27	19	16	190
12	13	0.0056	2.25	3.98	45	42	26	46.8	43.6	27	403	47	45	28	275
11	12	0.0109	1.96	3.42	19	29	15	21	29.5	13.9	642	19	30	14	339
10	12	0.0109	1.96	2.82	43	38	15	43.9	38.7	15.5	481	43	38	15	308
9	12	0.0109	1.96	3.65	24	58	29	23.1	61.3	29.8	393	22	64	30	217
8	11	0.0215	1.67	4.52	38	27	31	38.7	26.2	30.4	275	38	27	31	192
7	11	0.0215	1.67	3.3	31	38	12	30.3	38.6	12.4	1.6e+03	31	38	13	988
6	11	0.0215	1.67	3.49	19	42	12	17.7	42.3	12.9	553	19	42	12	296
5	10	0.0431	1.37	3.21	47	34	44	44.6	33	44.9	379	45	33	46	280
4	10	0.0431	1.37	3.66	23	62	38	24.6	62.3	36.9	550	26	62	37	384
3	10	0.0431	1.37	3.29	12	45	15	14.4	46.4	15.4	572	18	47	18	329
2	10	0.0431	1.37	3.57	11	42	36	12.5	40.7	37	440	11	42	36	236
1	10	0.0431	1.37	3.16	50	31	24	49.6	31	22.5	198	49	31	20	158
