Cluster Index	Z	x	y	z	
9	4.25	21	14	22
9	3.73	24	12	26
9	3.65	19	18	21
9	3.59	26	12	23
9	3.47	21	17	20
9	3.45	23	13	24
8	4.16	45	14	23
8	4.12	44	19	21
8	4.09	47	21	22
8	4.05	42	15	25
8	4.03	44	14	26
8	3.96	47	16	22
7	3.8	47	48	35
7	3.38	45	45	35
7	2.98	49	50	37
7	2.38	44	48	36
6	3.77	26	22	38
6	3.33	24	28	37
6	3.27	24	25	36
5	3.75	20	45	35
5	3.47	19	47	33
5	2.98	17	45	37
4	4.01	37	14	25
4	2.9	41	12	24
3	4.05	40	16	20
3	2.99	37	15	21
2	3.85	15	32	25
2	3.11	16	30	25
1	3.35	52	22	19
1	2.89	51	24	20
1	2.86	49	22	20
1	2.77	53	24	23
1	2.68	51	23	24
