Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
15	116	1.48e-19	18.8	4.45	28	52	43	30.9	50.2	43.2	1.98e+03	32	41	49	997
14	53	1.44e-10	9.84	3.57	35	16	19	35.3	14.9	18.8	1.04e+04	35	14	20	3.15e+03
13	33	5.36e-07	6.27	3.42	36	43	18	33.7	49.2	18.1	7.94e+03	32	50	18	3.95e+03
12	32	7.75e-07	6.11	3.54	12	37	25	12.7	35.9	25.6	4.47e+03	13	35	27	1.35e+03
11	23	5.67e-05	4.25	3.98	16	58	22	16.3	58.1	22.2	2.63e+03	16	57	23	1.32e+03
10	19	0.000449	3.35	4.22	21	36	45	23.3	36	43.8	1.39e+03	21	36	44	827
9	15	0.00413	2.38	3.36	14	27	37	14.5	27.1	37.4	1.85e+03	14	25	38	1.07e+03
8	14	0.0074	2.13	3.17	25	56	41	22.7	54.7	40	1.75e+03	23	56	40	1.11e+03
7	14	0.0074	2.13	3.52	36	67	31	36.6	66.7	30.8	2.17e+03	38	66	33	1.12e+03
6	13	0.0134	1.87	3.14	15	22	35	16.7	22.8	34	1.74e+03	18	24	33	1.15e+03
5	12	0.0247	1.61	3.32	25	22	24	26.8	21.8	23.8	1.8e+03	29	23	25	906
4	12	0.0247	1.61	3.35	14	30	15	13.2	31.1	15.4	3.91e+03	14	30	15	2.32e+03
3	11	0.0459	1.34	3.17	34	45	29	32	44.5	28.8	1.88e+03	32	44	28	1.22e+03
2	11	0.0459	1.34	3.19	25	42	47	25.5	41.6	46.5	1.25e+03	25	42	47	989
1	11	0.0459	1.34	3.91	36	51	43	35.1	51.6	43.6	3.04e+03	33	52	45	1.25e+03
