Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
16	95	8.42e-17	16.1	4.46	44	18	22	45.6	19.1	21.4	3.75e+03	42	15	19	834
15	38	5.96e-08	7.22	3.73	26	25	11	25.7	23.9	11.1	659	27	23	10	489
14	32	7.75e-07	6.11	3.15	43	20	10	42.1	22.3	9.37	668	40	24	10	453
13	26	1.3e-05	4.89	4.3	28	15	21	24.6	14.5	20.7	2.38e+03	19	16	20	824
12	26	1.3e-05	4.89	3.78	43	27	44	42.2	26.4	43.3	587	42	24	44	373
11	25	2.11e-05	4.68	3.59	17	18	21	16.4	19.8	22.5	1.98e+03	15	21	21	795
10	22	9.4e-05	4.03	3.67	13	41	34	13.6	41.1	33.8	1.15e+03	13	42	34	608
9	20	0.000264	3.58	3.65	21	32	16	20.9	29.7	17.5	1.06e+03	19	28	17	671
8	17	0.00133	2.88	4.21	25	20	8	24.3	20.1	9.12	713	25	20	8	466
7	17	0.00133	2.88	3.79	23	25	43	22.8	25.3	41.7	767	22	24	42	512
6	15	0.00413	2.38	3.02	52	44	30	51.3	43.4	31.7	1.49e+03	50	43	32	646
5	13	0.0134	1.87	3.48	39	21	41	39.3	20.9	40	1.39e+03	38	20	41	781
4	13	0.0134	1.87	3.15	36	19	9	37.6	19.7	9.53	528	36	20	9	416
3	12	0.0247	1.61	3.87	39	33	12	39.6	31.1	11.3	849	39	33	12	653
2	11	0.0459	1.34	2.99	30	20	29	27.8	19.3	27.9	1.03e+03	26	19	26	652
1	11	0.0459	1.34	3.12	22	26	22	20.1	24.7	21.6	834	17	23	21	431
