Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
13	215	8.45e-31	30.1	4.67	49	20	22	44.9	21	21.2	3.63e+03	44	18	19	847
12	115	1.99e-19	18.7	4.18	15	16	21	20.5	20.6	20.5	2.17e+03	21	15	19	693
11	33	5.36e-07	6.27	4.56	40	21	40	38.9	20.4	39.8	1.6e+03	40	21	39	940
10	25	2.11e-05	4.68	3.21	47	48	34	47.6	50.3	33.6	1.38e+03	49	52	32	691
9	21	0.000157	3.8	3.21	39	10	24	38.8	11.6	24	1.25e+03	38	13	25	594
8	21	0.000157	3.8	3.76	23	25	43	22.9	24.2	44.1	1.79e+03	21	24	44	951
7	17	0.00133	2.88	3.35	30	44	50	32.2	43.8	47.9	4.1e+03	33	44	48	1.91e+03
6	15	0.00413	2.38	3.13	30	20	29	29.4	17.9	28.4	1.17e+03	30	17	28	710
5	15	0.00413	2.38	3.51	28	47	27	28.7	45.9	27.2	1.28e+03	31	44	24	699
4	14	0.0074	2.13	2.91	24	23	35	22.3	20.5	35.4	1.38e+03	23	17	39	617
3	14	0.0074	2.13	3.36	42	44	22	41	45.4	21.4	1.13e+03	42	44	22	701
2	12	0.0247	1.61	2.92	19	21	25	19	21.3	24.2	540	18	23	24	388
1	11	0.0459	1.34	3.69	28	15	24	28.1	13.3	25.8	824	30	13	26	460
