Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
14	108	1.58e-18	17.8	4.33	44	17	20	44.8	18.2	21.2	3.8e+03	45	18	19	978
13	75	5.57e-14	13.3	4.06	17	18	21	20	17.1	21.4	2.52e+03	19	16	20	804
12	34	3.58e-07	6.45	3.51	29	21	28	29.4	18	28.3	1.57e+03	32	16	28	666
11	20	0.000264	3.58	4.6	11	43	32	13.1	41.9	33.1	1.32e+03	13	42	34	645
10	18	0.00077	3.11	3.96	29	17	24	28	20.4	23.7	1.11e+03	29	24	26	492
9	17	0.00133	2.88	3.54	37	21	29	36	20.6	28.9	795	34	19	28	522
8	17	0.00133	2.88	3.61	21	15	27	21.3	15.5	26	669	20	14	27	375
7	14	0.0074	2.13	3.34	35	22	25	34.8	21.5	25.1	773	34	21	23	499
6	13	0.0134	1.87	3.4	10	33	26	10.1	30.8	24.3	1.27e+03	9	30	24	777
5	12	0.0247	1.61	3.41	13	44	28	14.2	43.7	27.6	837	16	42	27	560
4	12	0.0247	1.61	3.78	12	37	39	13	37.9	38.8	958	12	37	39	527
3	11	0.0459	1.34	3.1	42	25	43	42.2	26.1	43.9	525	42	25	43	344
2	11	0.0459	1.34	3.78	39	21	41	39.2	20.6	40.5	1.16e+03	38	20	41	802
1	11	0.0459	1.34	3.05	22	22	38	22.4	21.7	39.5	617	22	21	41	414
