Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
40	633	0	65.2	5.84	20	14	28	24.7	20.6	22.9	1.6e+03	28	24	26	322
39	535	0	58	6.91	47	17	22	44.1	21.1	20.9	2.61e+03	42	15	19	424
38	335	2.87e-42	41.5	5.73	23	21	42	21	28.5	40.1	793	12	36	37	291
37	110	8.7e-19	18.1	5.85	31	42	39	30.2	37.3	40.6	838	31	37	39	350
36	58	2.23e-11	10.7	5.49	42	23	37	41.6	21.3	38.8	873	40	21	39	321
35	51	3.1e-10	9.51	4.7	18	45	35	16.3	45.9	35.8	626	18	45	35	326
34	48	9.94e-10	9	4.49	13	44	34	12.6	43	32.3	597	13	42	32	264
33	36	1.19e-07	6.92	4.44	44	18	35	42.2	17.4	33.2	416	44	16	35	225
32	34	3.58e-07	6.45	4.51	46	50	36	46.6	48.1	35	507	46	50	36	321
31	32	7.75e-07	6.11	3.89	31	37	23	30	38.9	23.5	943	32	40	23	428
30	32	7.75e-07	6.11	5.3	38	22	36	35.6	20.9	36.3	716	35	19	37	304
29	29	3.16e-06	5.5	4.1	20	32	23	22.7	29.7	27.9	494	25	31	31	245
28	28	5.01e-06	5.3	5.66	15	55	30	16	54.5	30.8	799	14	53	32	373
27	26	1.3e-05	4.89	4.15	41	25	43	42.1	26.4	43.1	331	44	26	43	209
26	25	2.11e-05	4.68	4.4	24	43	43	24	43.9	43.6	510	26	48	47	240
25	24	3.45e-05	4.46	5.28	16	60	24	16.2	60.2	23.5	750	16	60	24	329
24	22	9.4e-05	4.03	3.83	30	27	15	31.7	28	13.9	730	30	27	15	470
23	21	0.000157	3.8	3.82	46	61	29	45	60	28.9	353	46	60	30	249
22	20	0.000264	3.58	4.65	51	32	29	49.8	33.2	30.8	507	47	36	31	253
21	19	0.000449	3.35	3.37	33	37	18	32.5	37.3	18.2	677	32	39	20	350
20	19	0.000449	3.35	4.98	39	33	12	39.9	32.7	12.3	930	40	35	13	413
19	18	0.00077	3.11	4.21	36	47	38	34.9	47.3	37.6	434	34	48	38	265
18	17	0.00133	2.88	4.44	21	64	28	21	62.9	27.4	569	21	64	28	300
17	16	0.00233	2.63	3.76	37	26	17	36.3	25.9	19.3	414	34	28	20	311
16	15	0.00413	2.38	3.45	24	35	22	24.9	35	23.1	371	24	35	22	267
15	15	0.00413	2.38	3.96	25	16	31	24.9	15.3	31.8	313	25	13	34	189
14	15	0.00413	2.38	3.48	27	13	11	24.6	12.7	11.3	442	21	14	11	255
13	14	0.0074	2.13	3.35	35	40	28	36.2	38.9	27.6	535	35	40	28	318
12	14	0.0074	2.13	3.42	24	59	16	22.2	60.3	16.3	1.56e+03	23	60	16	1.05e+03
11	14	0.0074	2.13	3.59	33	15	13	35	16.4	11.8	252	33	15	13	182
10	13	0.0134	1.87	4.69	47	47	18	48.7	46.3	21	1.54e+03	46	47	18	700
9	13	0.0134	1.87	3.45	44	37	17	43.6	36.8	15.5	373	44	39	16	281
8	13	0.0134	1.87	3.85	48	36	39	47.9	34.6	38.1	334	48	35	39	222
7	13	0.0134	1.87	4.4	18	37	29	19.4	34.9	30.3	605	18	37	29	338
6	13	0.0134	1.87	3.45	50	43	31	51	43	30.8	763	50	43	32	340
5	12	0.0247	1.61	3.51	31	31	9	30.4	32.9	8.43	1.7e+03	29	32	8	749
4	12	0.0247	1.61	3.83	19	27	38	16.8	25.7	37.8	370	14	26	38	215
3	12	0.0247	1.61	3.52	39	33	47	37	31.6	45.5	265	39	33	47	169
2	11	0.0459	1.34	3.31	28	23	9	26.5	24.7	9.56	405	28	23	9	270
1	11	0.0459	1.34	4.44	35	53	35	34.5	53.3	34.7	519	35	53	35	308
