Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
103	57	2.64e-31	30.6	5.45	21	62	26	21.7	62.6	25.4	5.99	27	68	26	3.1
102	21	4.42e-15	14.4	5.1	29	50	23	28.3	48.8	21.8	4.51	29	46	21	2.56
101	18	2.09e-13	12.7	4.77	24	13	32	25.1	11.1	30.8	5.58	24	13	33	3.12
100	15	1.24e-11	10.9	5.06	16	55	28	17	55.6	28.7	4.54	16	56	28	2.57
99	15	1.24e-11	10.9	4.15	11	44	34	12.1	43.1	33.5	2.65	11	43	34	2.05
98	14	5.11e-11	10.3	4.35	36	47	18	36.7	47.8	18.7	16.1	37	48	18	7.83
97	13	2.19e-10	9.66	5.15	18	49	11	19.2	49.9	11.3	5.72	21	50	13	3.74
96	11	4.5e-09	8.35	4.45	30	42	38	30.2	40.3	38.6	2.46	31	38	39	1.92
95	11	4.5e-09	8.35	4.5	26	49	28	26.6	48.6	27.3	2.63	27	50	26	1.98
94	10	2.18e-08	7.66	4.1	34	15	31	33.7	14.9	29.6	3.6	33	16	28	2.45
93	10	2.18e-08	7.66	3.56	21	25	40	19.7	25	40.7	4.33	18	25	42	2.36
92	9	1.19e-07	6.92	4.61	23	66	22	20.9	64.4	22.3	7.11	21	66	22	4.24
91	8	5.96e-07	6.22	4.71	36	70	30	37.8	69.3	30.6	8.18	37	69	31	5.56
90	8	5.96e-07	6.22	4.28	15	40	36	15.7	40.4	35.6	2.48	15	40	36	1.91
89	8	5.96e-07	6.22	3.91	36	68	29	36.5	67.9	28	10.2	39	69	28	6.05
88	7	3.58e-06	5.45	4.99	29	10	23	28.7	9.99	23.4	4.8	28	10	24	3.83
87	7	3.58e-06	5.45	3.97	48	60	26	46.8	60.7	24.7	4.61	48	60	26	3.12
86	7	3.58e-06	5.45	3.89	37	33	21	36.7	33.3	19.1	10.1	37	33	19	6.86
85	7	3.58e-06	5.45	3.77	30	64	24	30.2	63.4	23.3	3.78	32	62	22	2.99
84	7	3.58e-06	5.45	4.04	41	15	29	41.8	14.2	29.3	5.19	42	12	30	3.3
83	7	3.58e-06	5.45	4.6	25	43	48	25.7	42.7	47.6	3.83	24	42	48	2.58
82	6	2.28e-05	4.64	3.76	12	52	28	12.3	50.2	27.7	5.03	13	51	27	3.28
81	6	2.28e-05	4.64	4.03	33	63	25	34.6	64.4	24.2	3.81	35	66	24	2.41
80	6	2.28e-05	4.64	4.33	14	32	31	13	31.3	31	2.36	12	30	31	2.02
79	6	2.28e-05	4.64	4.55	17	63	23	16.8	61.8	23	7.98	17	62	23	4.77
78	6	2.28e-05	4.64	4.88	16	49	13	16.3	49	12.9	8.01	16	49	13	4.74
77	5	0.000162	3.79	3.72	23	30	18	22	30.4	16.8	3.14	22	31	16	2.63
76	5	0.000162	3.79	4	18	25	31	18.7	26	31	1.81	18	25	31	1.5
75	5	0.000162	3.79	4.25	21	38	38	19.9	38.6	39.1	2.33	19	39	40	1.9
74	5	0.000162	3.79	4.52	18	53	14	19.7	53.2	14	7.59	20	53	14	5.92
73	5	0.000162	3.79	4.58	31	55	30	30	55	30.6	2.76	31	55	30	2.21
72	5	0.000162	3.79	3.89	29	45	18	28.8	45.2	18	19.5	30	46	18	13.9
71	5	0.000162	3.79	4.88	18	31	40	18.8	31	41.7	3.31	19	31	43	2.55
70	5	0.000162	3.79	4	35	61	24	36.2	61.4	24.2	2.03	35	61	24	1.77
69	5	0.000162	3.79	4.14	13	34	41	12.8	34.8	39.6	3.6	13	34	41	2.55
68	5	0.000162	3.79	3.84	24	13	23	23.8	12	23	5.31	24	12	23	3.39
67	4	0.00132	2.88	4.4	29	59	23	29	58.6	23.5	2.6	29	59	23	1.91
66	4	0.00132	2.88	3.75	24	49	18	23.8	49.2	17.7	13.3	23	49	17	7
65	4	0.00132	2.88	3.96	34	30	40	32.6	31.2	40.7	2.26	33	31	41	1.94
64	4	0.00132	2.88	4.83	28	53	31	28.5	53	31.4	2.17	29	53	31	1.65
63	4	0.00132	2.88	4.69	33	32	19	32.5	31.6	18.6	7.02	32	32	19	6.6
62	4	0.00132	2.88	3.52	28	50	19	28.7	50.7	18	16	30	52	17	10.5
61	4	0.00132	2.88	4.84	14	40	27	13.5	40.3	26.8	3.13	14	40	27	2.58
60	4	0.00132	2.88	4.13	29	61	29	28.8	61	29.2	2.64	30	61	29	2.09
59	4	0.00132	2.88	4.08	22	57	26	21.8	57	26	2.33	22	57	26	1.76
58	4	0.00132	2.88	4.29	30	19	28	29.8	19.7	27.8	3.56	29	19	28	3.12
57	4	0.00132	2.88	3.7	32	56	21	31.7	56.4	20.8	11.1	31	55	21	6.39
56	4	0.00132	2.88	3.73	26	62	19	25	61.2	19	8.58	25	62	19	6.24
55	4	0.00132	2.88	3.73	30	25	46	30.5	24.4	45.5	4.89	31	23	45	3.83
54	4	0.00132	2.88	5.77	29	32	21	28.6	32	20.5	8.94	29	32	21	6.43
53	4	0.00132	2.88	3.99	13	39	29	12.7	39	29.5	2.3	13	39	29	1.84
52	4	0.00132	2.88	3.65	31	44	40	31.7	45.2	40	2.14	32	46	41	1.85
