Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
15	132	9.48e-22	21	5.13	21	13	28	23	14.8	24.1	1.83e+03	18	16	20	435
14	128	2.95e-21	20.5	4.75	40	15	20	42	15.6	22.8	1.86e+03	41	15	20	521
13	25	1.82e-05	4.74	3.3	27	26	34	28.3	27.5	33.5	802	29	28	34	446
12	21	0.000138	3.86	3.81	41	24	36	41.7	23.4	36.4	1.31e+03	41	22	39	507
11	19	0.000397	3.4	3.79	17	26	21	17.4	25.1	20.3	640	16	23	21	454
10	18	0.000684	3.16	3.82	11	27	28	11.7	27.9	27.4	1.3e+03	11	27	28	734
9	17	0.00119	2.92	3.26	17	42	34	16.6	43.7	34	684	17	45	35	387
8	15	0.00372	2.43	4.09	44	28	18	44.4	27.4	18.5	1.35e+03	44	28	18	694
7	13	0.0122	1.91	2.89	17	19	38	18.8	17.6	36.7	1.56e+03	18	18	37	1.02e+03
6	13	0.0122	1.91	2.78	39	27	32	39	25.7	32.6	645	40	25	31	379
5	13	0.0122	1.91	3.71	21	48	34	20.5	48.7	33	562	19	47	33	405
4	12	0.0226	1.65	3.45	38	29	31	37.9	27.6	29.5	506	37	27	30	410
3	12	0.0226	1.65	4.45	44	62	18	43.4	61.1	18	1.64e+03	44	62	18	979
2	11	0.0424	1.37	3.95	12	26	31	11.7	26.3	31.2	597	11	26	31	467
1	11	0.0424	1.37	3.59	15	44	40	15.7	42.9	40.9	990	15	44	40	681
