Cluster Index	Z	x	y	z	
49	8.68	39	14	21
49	8.41	44	18	21
49	7.91	48	18	23
49	7.88	41	12	22
49	7.81	45	15	25
49	7.7	38	12	22
48	7.48	21	39	47
48	6.27	32	39	40
48	6.05	16	47	35
48	5.98	17	36	31
48	5.92	12	38	30
48	5.82	19	35	31
47	5.98	25	23	38
47	5.54	22	21	34
47	4.56	22	20	36
47	4.3	21	24	42
47	4.19	20	25	38
47	4.17	29	17	42
46	4.82	45	28	8
46	4.19	46	25	7
46	4.16	41	30	8
46	4	44	18	9
46	3.79	38	14	10
46	3.66	44	21	6
45	7.39	40	21	40
45	7.06	41	22	38
45	6.9	41	24	36
45	6.72	37	18	42
45	5.84	35	18	43
45	4.25	43	23	33
44	5.13	55	39	26
44	4.43	53	40	31
44	3.72	51	41	26
44	3.66	52	38	27
44	3.62	50	39	28
44	3.4	47	37	29
43	4.33	30	28	37
43	3.89	32	25	37
43	3.4	33	33	34
43	3.17	29	31	38
43	3.15	32	34	36
43	3.12	30	32	36
42	4.75	51	36	23
42	4.58	52	32	24
42	4.49	49	36	24
42	4.12	52	30	27
42	3.73	50	34	23
42	3.43	50	32	26
41	5.16	23	46	46
41	5.16	26	48	47
41	4.49	28	44	49
41	4.17	30	45	49
41	3.96	30	47	48
41	3.51	24	44	44
40	4.48	38	69	19
40	4.39	36	67	16
40	3.55	40	67	19
40	3.4	28	68	21
40	3.23	31	67	18
40	2.96	37	67	20
39	5.37	48	38	38
39	5.06	48	38	40
39	4.45	48	36	40
39	3.95	49	32	39
39	3.76	45	34	37
39	3.37	46	34	39
38	5.47	17	55	29
38	4.66	15	53	32
38	3.61	15	53	28
38	3.55	12	53	30
38	2.94	13	55	27
37	4.28	45	50	35
37	4.26	52	48	33
37	4.17	47	49	34
37	3.98	48	51	33
37	3.58	49	46	36
37	3.39	50	51	32
36	3.87	32	25	26
36	3.77	36	23	21
36	3.01	36	24	23
36	2.88	33	21	24
36	2.71	32	25	30
36	2.52	33	23	24
35	4.5	46	50	24
35	4.44	48	50	23
35	3.03	42	55	23
35	2.73	42	55	25
35	2.62	45	56	25
35	2.43	47	48	24
34	4.37	36	17	16
34	3.5	37	16	18
34	3.3	39	15	14
34	3.29	35	16	13
34	3.17	36	18	18
34	3.12	35	18	14
33	3.98	45	18	12
33	3.74	46	18	15
33	3.42	42	17	15
33	3.38	45	16	14
33	3.2	47	19	13
33	3.08	41	17	17
32	4.98	38	37	30
32	4.83	35	40	28
32	3.98	37	41	28
32	3.3	38	37	27
32	3.26	36	39	26
31	4.1	45	40	26
31	4.05	45	37	25
31	3.97	44	38	27
31	3.31	48	38	25
30	3.93	31	44	15
30	3.4	32	50	15
30	3.31	31	47	15
30	2.96	31	53	15
29	6.14	17	30	38
29	3.8	12	32	37
29	2.99	18	30	42
29	2.92	17	30	35
29	2.79	20	30	40
28	4.02	35	22	8
28	3.67	36	24	7
28	3.64	37	22	9
28	3.62	39	20	6
28	2.51	39	25	9
27	3.96	36	69	24
27	3.64	35	66	27
27	3.47	33	68	30
27	3.35	34	68	27
27	2.49	35	70	27
26	4.39	39	42	26
26	3.68	39	40	23
26	2.93	40	43	23
26	2.89	42	38	25
25	4.14	53	42	34
25	4.13	53	44	29
25	3.75	54	43	32
25	2.66	52	45	32
25	2.57	51	44	30
24	4.55	44	42	46
24	3.76	43	44	46
24	3.2	40	41	47
24	3.18	43	41	42
23	4.32	39	65	29
23	3.38	36	68	30
23	3.34	41	67	28
22	3.9	44	61	29
22	3.74	46	54	31
22	3.47	44	60	27
22	3.3	45	58	28
22	2.71	45	60	25
21	4.03	15	52	25
21	3.52	17	50	26
21	3.39	17	52	27
20	4.24	30	47	30
20	4.19	28	46	32
20	4	31	42	33
20	3.79	29	50	30
20	2.81	31	43	31
19	4	31	67	26
19	4	29	66	28
19	3.63	29	64	29
19	2.66	27	68	28
18	4.63	53	47	28
18	4.05	53	45	26
18	3.6	53	47	24
17	3.94	49	40	24
17	3.5	52	42	22
17	3.04	53	45	22
17	2.76	51	40	23
17	2.54	55	45	23
16	3.76	23	31	10
16	3.04	26	32	9
16	2.95	25	35	10
15	3.03	34	29	48
15	3	34	28	45
15	2.9	33	33	48
15	2.86	33	31	48
15	2.51	35	31	45
14	3.88	37	21	38
14	3.25	36	22	36
14	3.22	34	21	35
13	4.13	21	63	27
12	3.89	35	14	34
12	3	34	12	34
11	4.26	47	54	18
11	3.33	45	53	18
11	2.88	48	54	16
11	2.61	43	51	19
10	4.71	51	32	19
9	3.97	16	60	24
9	2.82	18	59	26
9	2.81	17	62	24
8	4.28	29	55	40
7	3.99	24	63	31
7	3.64	25	66	29
6	4.76	11	34	18
5	3.84	51	39	37
5	3.82	52	41	39
5	3.65	52	37	39
4	3.67	20	51	27
4	3.22	22	54	26
4	3.21	22	52	27
3	3.51	13	28	16
3	3.29	14	26	16
2	3.75	37	27	21
2	3.62	38	25	20
1	3.95	38	46	14
1	3	36	44	14
1	2.93	36	42	14
