Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
43	290	7.99e-44	43.1	5.21	53	58	24	45.4	50.9	21.1	1.74e+03	43	51	17	457
42	244	9.02e-39	38	4.83	20	53	17	30.4	51.1	20.5	1.64e+03	33	47	17	558
41	109	1.45e-21	20.8	4.67	38	67	33	37.4	66.5	30	1.48e+03	43	66	27	591
40	74	4.64e-16	15.3	4.71	30	56	30	27.6	60.5	33.7	1.15e+03	28	64	36	371
39	38	2.35e-09	8.63	4.41	30	54	45	27.6	53.9	44.3	732	29	54	45	368
38	33	2.8e-08	7.55	4.03	19	59	31	17.3	59.2	27.9	1.3e+03	17	61	27	412
37	29	2.38e-07	6.62	3.8	32	68	32	32.3	66	32.2	2.03e+03	31	66	33	656
36	29	2.38e-07	6.62	4.39	44	53	40	41.4	49.7	42.3	649	43	51	44	270
35	28	3.58e-07	6.45	4.06	35	69	20	33.5	66.9	19.5	1.23e+03	31	65	17	629
34	27	6.56e-07	6.18	4.52	35	47	35	31.9	46.4	33.8	530	29	46	31	237
33	26	1.13e-06	5.95	4.13	28	46	45	25.2	45.9	42.9	324	23	45	46	135
32	25	1.97e-06	5.71	3.8	34	52	35	33.4	51.8	36.8	595	32	52	34	270
31	21	1.93e-05	4.72	4.12	45	55	35	45.8	57.6	33.3	491	48	58	33	260
30	21	1.93e-05	4.72	4.37	21	41	12	20.9	42.9	11.8	677	22	42	12	424
29	19	6.38e-05	4.19	3.36	25	43	22	25.6	43.8	21.2	838	26	41	21	419
28	19	6.38e-05	4.19	3.91	22	51	23	19.9	52.7	23.7	473	20	55	25	290
27	18	0.000118	3.93	4.08	45	40	23	49.4	40.9	23	358	52	41	23	233
26	18	0.000118	3.93	3.88	52	53	23	50.1	52.2	23	785	48	50	23	392
25	17	0.000221	3.66	4.14	39	44	40	39.4	43.7	42.5	177	41	43	45	116
24	17	0.000221	3.66	3.39	38	56	44	36.9	55.9	44.1	1.07e+03	36	55	46	579
23	17	0.000221	3.66	4.32	17	61	34	19.2	60.7	33.2	457	20	62	32	324
22	17	0.000221	3.66	4.36	41	68	21	39.9	67	22.4	1.96e+03	41	66	22	907
21	16	0.000419	3.38	3.63	40	32	9	40.4	32.4	8.86	2e+03	42	31	7	598
20	16	0.000419	3.38	4.57	30	63	26	31.2	62.3	26.3	875	33	64	26	481
19	16	0.000419	3.38	4.43	40	46	25	39.2	46	26.1	338	40	49	26	172
18	16	0.000419	3.38	3.44	23	48	16	21.4	47.8	15.9	1.93e+03	23	48	15	1.02e+03
17	14	0.00157	2.8	3.71	54	36	33	53.4	37.5	32.8	375	53	39	32	254
16	14	0.00157	2.8	4.71	35	44	42	34	43.8	41.1	439	33	46	41	218
15	14	0.00157	2.8	4.13	33	56	33	34.3	56.8	33	526	35	58	33	272
14	14	0.00157	2.8	3.61	36	46	15	36	43.4	15.9	2.16e+03	36	41	16	1.32e+03
13	13	0.0031	2.51	3.72	52	29	16	52.7	30	16.9	773	52	29	17	468
12	12	0.00625	2.2	4.22	21	66	23	23.2	65.7	23.7	2.35e+03	24	65	23	1.77e+03
11	12	0.00625	2.2	4.09	22	65	30	22.2	65.5	29.4	887	22	65	30	596
10	12	0.00625	2.2	3.33	21	58	17	21.3	57.1	17.8	1.71e+03	21	57	19	876
9	12	0.00625	2.2	3.72	34	40	14	33.3	40.5	14.6	2.33e+03	33	41	15	1.57e+03
8	12	0.00625	2.2	4.42	15	53	40	18.3	50.8	42.1	796	19	51	42	309
7	12	0.00625	2.2	3.63	45	36	15	44.8	35.5	16.1	569	45	35	17	380
6	11	0.0128	1.89	3.37	43	44	27	44.4	44	28.5	263	45	44	31	162
5	10	0.0268	1.57	3	54	32	27	51.2	31.6	26.6	246	53	33	27	154
4	10	0.0268	1.57	3.92	22	37	12	22.4	37.5	11.8	894	22	37	12	666
3	10	0.0268	1.57	3.22	44	47	33	44.3	47.1	32.2	240	46	48	32	162
2	10	0.0268	1.57	3.77	42	43	17	41.8	42	17.8	723	41	44	16	350
1	10	0.0268	1.57	3.06	53	24	19	52.1	25.1	21.7	302	54	26	21	223
