Cluster Index	Z	x	y	z	
39	7.55	44	18	26
39	7.3	47	16	22
39	7.16	45	14	25
39	7.14	46	14	23
39	7	46	19	28
39	6.97	46	21	22
38	6.07	19	44	35
38	5.75	21	43	40
38	5.09	16	47	40
38	5.08	22	45	45
38	4.95	15	46	38
38	4.93	13	48	28
37	5.39	47	48	35
37	5.28	45	45	35
37	4.73	51	48	32
37	4.67	51	45	37
37	4.39	48	48	32
37	4.18	43	48	33
36	4.96	30	46	42
36	4.9	34	41	45
36	4.4	35	46	43
36	4.1	32	40	41
36	4.07	32	48	43
36	3.85	35	46	41
35	4.97	55	34	33
35	4.85	51	38	32
35	4.6	55	36	30
35	4.56	55	36	32
35	3.94	53	43	30
35	3.69	50	35	30
34	6.15	41	41	40
34	4.4	42	40	43
34	4.39	46	43	40
34	4.32	47	42	43
34	4.18	47	40	44
34	3.81	39	45	41
33	4.36	23	36	42
33	4.21	20	39	41
33	3.86	20	35	43
33	3.83	21	38	38
33	3.61	18	37	41
33	3.36	18	40	40
32	4.59	42	37	26
32	3.74	42	39	25
32	3.65	39	32	28
32	3.5	42	41	27
32	3.48	41	43	27
31	4.08	35	40	27
31	3.47	34	42	27
31	3.45	40	37	30
31	3.42	34	43	25
31	3.3	43	35	30
31	2.83	34	38	28
30	3.68	11	27	33
30	3.2	17	31	33
30	3.14	11	30	32
30	2.96	11	28	31
30	2.96	14	32	32
30	2.88	18	34	31
29	3.55	16	30	26
29	3.39	15	32	25
29	3.28	16	34	24
29	3.27	15	28	25
29	2.93	13	37	23
29	2.81	14	35	22
28	3.84	29	39	27
28	3.63	26	38	26
28	3.55	27	34	27
28	3.48	27	40	26
27	3.78	29	35	39
27	3.59	28	35	37
27	3.39	31	37	39
27	3.3	29	33	39
27	3.15	31	36	41
26	3.63	18	53	31
26	3.47	14	52	33
26	3.43	20	57	28
26	3.13	16	56	29
26	3.07	18	56	29
25	4.6	13	50	27
25	3.76	15	50	25
25	3.68	13	49	25
25	3.34	15	47	25
24	3.69	42	31	10
24	3.58	38	30	10
24	3.57	42	33	12
24	3.23	35	25	9
23	3.88	45	46	26
23	3.5	41	45	21
23	3.33	43	45	25
23	2.99	44	42	23
22	3.8	33	17	38
22	3.49	33	17	41
22	3.34	35	20	43
22	3.22	36	23	41
22	2.79	35	22	43
22	2.75	33	20	43
21	4.55	21	49	28
21	3.56	18	48	26
21	3.53	20	50	24
21	3.16	21	49	26
20	4.38	37	34	47
20	4.17	41	35	47
20	3.2	44	35	46
20	3.09	38	37	49
20	2.7	38	35	50
20	2.53	35	33	47
19	4.16	43	23	6
19	3.61	45	26	6
19	3.53	40	19	6
19	3.17	38	18	7
18	3.57	16	28	28
18	3.29	12	27	28
18	2.61	14	27	27
17	3.64	41	35	41
17	3.36	39	35	43
17	2.7	43	35	44
17	2.6	43	35	39
16	4.01	16	43	28
16	3.86	19	43	29
16	2.9	20	42	27
15	4.28	34	24	7
15	3.9	28	26	7
15	3.56	26	28	7
15	3.47	31	25	7
15	3.45	28	29	7
14	3.27	31	19	13
14	3.18	35	19	11
14	3.03	33	19	12
14	2.76	30	17	13
14	2.58	30	18	10
13	4.14	18	57	35
13	2.85	20	56	35
13	2.72	18	55	33
13	2.57	22	54	36
12	3.18	37	29	41
12	2.48	36	31	41
11	3.3	20	54	40
11	2.84	20	53	36
11	2.82	18	53	38
11	2.63	20	53	38
10	3.02	12	30	23
10	2.98	9	28	22
9	3.44	48	44	27
8	3.09	21	61	35
8	2.58	20	60	33
8	2.5	21	62	33
7	4.42	20	30	46
7	4.19	22	31	47
6	3.16	16	37	31
6	2.86	14	36	32
6	2.72	14	38	31
5	3.3	29	32	46
5	3.25	29	34	50
5	3.04	28	31	48
5	2.99	26	35	48
5	2.86	28	34	47
4	3.29	53	38	38
4	2.97	55	37	35
4	2.75	53	37	36
3	3.13	12	33	18
3	2.94	13	32	20
3	2.9	14	30	20
2	3.76	18	43	25
2	2.61	16	44	23
1	3.4	46	52	36
