Cluster Index	Z	x	y	z	
43	5.21	53	58	24
43	4.58	43	51	17
43	4.46	51	46	23
43	4.43	46	52	18
43	4.41	46	53	26
43	4.39	42	50	27
42	4.83	20	53	17
42	4.59	36	53	25
42	4.54	24	44	14
42	4.37	35	51	28
42	4.3	27	51	22
42	4.29	27	50	25
41	4.67	38	67	33
41	4.07	40	67	33
41	3.96	34	70	29
41	3.95	29	70	30
41	3.86	36	70	27
41	3.85	27	68	31
40	4.71	30	56	30
40	4.29	26	63	37
40	4.18	30	60	31
40	3.87	30	58	28
40	3.81	25	61	35
40	3.59	28	60	34
39	4.41	30	54	45
39	4.37	31	57	44
39	4.35	26	52	45
39	3.69	29	56	44
39	3.69	27	56	43
39	2.94	29	51	45
38	4.03	19	59	31
38	3.96	19	57	28
38	3.95	13	60	26
38	3.68	20	59	28
38	3.5	17	61	27
38	2.84	22	58	30
37	3.8	32	68	32
37	3.76	33	66	33
37	3.7	29	66	33
37	3.43	31	65	30
37	3.07	33	65	30
36	4.39	44	53	40
36	3.84	37	48	42
36	3.8	41	51	44
36	3.67	40	48	41
36	3.6	45	52	42
36	3.29	41	49	43
35	4.06	35	69	20
35	3.82	37	69	22
35	3.66	38	67	21
35	3.58	31	67	19
35	3.54	33	67	21
35	3.41	32	66	17
34	4.52	35	47	35
34	3.75	33	45	34
34	3.44	31	47	33
34	3.3	29	46	30
34	3.1	30	47	35
34	3.04	28	47	35
33	4.13	28	46	45
33	3.58	24	44	43
33	3.55	24	45	46
33	3.36	27	48	40
33	3.12	25	47	42
33	3.04	25	45	39
32	3.8	34	52	35
32	3.5	31	50	36
32	3.47	34	54	37
32	3.43	32	52	34
32	3.2	35	48	40
32	2.96	36	53	38
31	4.12	45	55	35
31	3.83	45	57	32
31	3.77	44	58	35
31	3.15	48	58	33
31	3.07	48	62	33
31	3.02	47	55	32
30	4.37	21	41	12
30	3.41	21	45	12
30	3.31	19	46	12
30	2.96	24	45	12
29	3.36	25	43	22
29	3.17	28	44	20
29	3.16	25	45	22
29	2.79	24	43	19
28	3.91	22	51	23
28	3.51	20	53	24
28	3.33	20	55	25
28	2.41	18	53	26
27	4.08	45	40	23
27	3.77	52	43	23
27	3.42	47	42	25
27	3.14	52	41	23
27	2.42	49	40	22
26	3.88	52	53	23
26	3.87	51	55	23
26	3.78	53	54	25
26	3.66	49	49	23
26	3.5	48	51	23
26	2.91	48	52	21
25	4.14	39	44	40
25	3.71	41	43	45
25	3.57	38	43	43
25	2.92	40	45	43
25	2.81	41	43	42
24	3.39	38	56	44
24	3.23	36	57	44
23	4.32	17	61	34
23	4.02	18	61	32
23	3.74	21	62	35
23	3.63	19	59	34
22	4.36	41	68	21
22	4.32	39	67	24
22	3.78	41	66	22
22	2.71	42	65	20
21	3.63	40	32	9
21	3.41	41	35	9
21	3.29	38	34	8
21	3.22	42	31	7
21	2.99	43	32	9
20	4.57	30	63	26
20	4.07	33	62	27
20	3.02	30	60	26
20	2.41	35	64	27
19	4.43	40	46	25
19	4.24	40	49	26
19	3.78	39	43	27
19	3.21	41	42	28
18	3.44	23	48	16
18	3.03	21	49	18
18	2.95	20	48	16
17	3.71	54	36	33
17	3.45	53	39	32
17	3.11	53	38	34
17	2.89	53	34	34
17	2.38	56	38	33
16	4.71	35	44	42
16	3.75	33	43	41
16	3.34	34	46	41
16	2.73	34	41	41
16	2.36	37	45	42
15	4.13	33	56	33
15	4.09	35	56	34
15	3.2	34	55	31
14	3.61	36	46	15
14	3.3	37	47	17
14	3.14	36	41	16
14	3.02	35	44	16
13	3.72	52	29	16
13	3.19	52	32	16
13	2.98	55	29	19
12	4.22	21	66	23
12	3.64	23	64	23
12	3.59	24	67	24
12	2.72	25	67	26
11	4.09	22	65	30
11	3.48	22	67	31
11	3.13	24	68	28
10	3.33	21	58	17
10	3.23	21	56	19
10	2.87	23	56	19
9	3.72	34	40	14
8	4.42	15	53	40
8	3.94	19	51	42
8	3.52	17	52	42
8	2.96	21	47	44
7	3.63	45	36	15
7	3.11	46	36	17
7	2.75	42	36	16
6	3.37	43	44	27
6	3.32	44	42	28
6	3.22	45	44	31
6	3.14	43	46	26
5	3	54	32	27
5	2.54	47	30	27
5	2.46	50	31	26
4	3.92	22	37	12
3	3.22	44	47	33
3	3.02	46	47	32
2	3.77	42	43	17
2	3.05	43	41	18
2	2.42	40	40	19
1	3.06	53	24	19
1	2.96	54	26	21
1	2.68	50	25	24
