Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
18	423	0	56.4	6.06	24	12	27	23	17.1	27.4	672	20	18	18	168
17	420	0	56.1	6.76	46	14	23	43.2	17.6	26.7	449	46	14	23	140
16	46	5.53e-11	10.3	3.73	35	24	37	33	28.9	34.8	137	32	30	32	92.2
15	44	1.38e-10	9.86	3.68	13	60	20	15.7	61.8	22.7	924	19	65	23	401
14	42	3.5e-10	9.46	4.07	19	21	36	17.7	21.7	34.7	391	18	19	38	121
13	30	1.19e-07	6.92	4.17	31	26	30	31.2	25.1	30	252	31	27	28	142
12	29	2.38e-07	6.62	4.2	19	44	35	17.9	45.3	34.9	178	16	47	35	124
11	26	1.13e-06	5.95	3.57	17	18	24	16.4	20.8	25.2	543	14	22	24	173
10	25	1.97e-06	5.71	3.98	14	28	20	12.1	29.6	18.9	691	12	30	18	315
9	16	0.000419	3.38	4.01	20	43	42	21.3	43.2	40.9	163	20	43	42	89.2
8	13	0.0031	2.51	3.54	42	39	25	41.5	37.5	25.1	105	42	39	25	70.6
7	12	0.00625	2.2	4.58	53	34	30	53.9	35	30.6	142	53	34	30	100
6	11	0.0128	1.89	3.14	10	36	21	10.7	35.6	21.2	491	10	36	22	262
5	11	0.0128	1.89	2.91	31	15	16	30.9	15.2	16.6	484	30	15	17	320
4	10	0.0268	1.57	3.11	31	65	29	32.7	66.4	28.2	397	33	67	26	230
3	10	0.0268	1.57	2.9	15	22	16	15.9	24.2	18.3	728	16	23	17	248
2	10	0.0268	1.57	3.61	33	28	27	33.9	28.1	28.2	273	33	28	27	169
1	10	0.0268	1.57	4	44	45	33	45.2	45.1	34.3	217	45	45	35	128
