Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
64	2137	0	173	6.75	24	13	27	32.4	21.9	30.9	805	39	13	19	152
63	264	5.28e-41	40.3	5.04	22	45	45	18.9	47.4	37.4	608	28	51	47	170
62	142	3.14e-26	25.5	4.34	29	62	28	30.9	61.5	32	550	31	64	36	192
61	70	2.22e-15	14.7	4.65	46	30	9	45.1	24.1	10.6	447	46	30	9	182
60	65	1.64e-14	13.8	4.31	43	29	27	41.7	34.3	27.9	203	39	33	31	95.6
59	61	8.41e-14	13.1	3.87	50	49	35	46.7	46.8	37.1	404	49	50	38	150
58	59	1.93e-13	12.7	4.27	52	49	32	50.3	50	29.8	258	50	48	26	129
57	56	6.85e-13	12.2	4.41	31	50	40	32.3	49.3	41.3	319	33	52	41	135
56	46	5.53e-11	10.3	5.61	34	41	45	32.6	43.1	44.5	311	33	47	47	110
55	45	8.73e-11	10.1	3.78	41	60	18	41.9	56.3	19.6	685	39	56	18	302
54	44	1.38e-10	9.86	4.49	16	24	28	16.3	21.3	26.1	428	14	19	23	142
53	41	5.6e-10	9.25	4.49	44	26	21	41.5	28.4	20	615	41	22	19	248
52	39	1.45e-09	8.84	3.93	51	39	33	51.4	39.7	32.4	193	51	39	29	123
51	38	2.35e-09	8.63	4.98	48	57	27	46.3	55.4	28.5	365	48	57	28	168
50	37	3.82e-09	8.42	3.47	44	30	18	43.4	30	16.8	237	41	34	15	122
49	32	5.96e-08	7.22	4.01	55	36	30	54.3	35	30.6	206	55	34	34	123
48	31	5.96e-08	7.22	4.16	50	48	16	48.1	46.5	15.9	718	46	49	16	262
47	31	5.96e-08	7.22	3.86	37	36	38	38.4	33.6	41.8	159	39	35	47	80.5
46	28	3.58e-07	6.45	3.23	15	41	20	14	38.2	21	253	14	34	22	127
