Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
12	484	0	54	7.38	40	14	21	43.5	19.2	22.5	1.63e+03	44	17	20	364
11	240	2.62e-33	32.6	6.74	20	14	27	21	16.5	22.9	1.42e+03	18	16	20	342
10	75	5.7e-14	13.2	5.27	21	38	39	18.4	35.5	42.1	527	20	37	39	266
9	34	3.58e-07	6.45	4.65	45	47	34	45.4	47.7	33.9	623	46	48	33	281
8	34	3.58e-07	6.45	4.47	21	28	18	22	27.9	19.1	529	21	28	18	312
7	26	1.31e-05	4.88	3.54	34	17	28	33.2	16.3	27.8	472	33	16	29	260
6	24	3.46e-05	4.46	4.49	20	46	35	17.9	46.2	34.4	431	17	47	35	239
5	23	5.69e-05	4.24	5.97	40	21	40	39.9	21.2	39	965	40	21	40	540
4	21	0.000157	3.8	3.59	20	31	39	18.7	31.1	37.7	266	20	32	37	184
3	16	0.00233	2.63	3.16	28	22	26	29.4	21.3	25.5	391	28	22	26	253
2	15	0.00413	2.38	4.44	24	23	35	24.2	22.7	36.1	396	25	23	38	248
1	15	0.00413	2.38	3.72	32	38	40	31.6	38.5	40.3	570	32	39	40	339
