Cluster Index	Z	x	y	z	
12	7.38	40	14	21
12	7.01	40	21	20
12	6.7	44	14	28
12	6.49	42	22	19
12	6.44	48	18	22
12	5.95	44	19	31
11	6.74	20	14	27
11	6.14	18	16	20
11	5.78	22	18	22
11	4.99	17	18	22
11	4.93	23	19	19
11	4.92	26	10	21
10	5.27	21	38	39
10	4.16	15	34	42
10	3.87	21	34	44
10	3.67	20	33	46
10	3.58	19	35	42
10	3.47	17	33	44
9	4.65	45	47	34
8	4.47	21	28	18
8	3.69	24	27	19
8	3.61	26	26	24
8	3.1	23	29	20
8	2.81	24	25	19
8	2.65	25	28	22
7	3.54	34	17	28
7	3.21	32	15	29
7	2.82	32	17	25
7	2.48	37	16	26
6	4.49	20	46	35
6	4.04	17	47	35
6	3.14	14	47	32
5	5.97	40	21	40
5	5.56	41	22	38
4	3.59	20	31	39
4	3.38	16	31	37
4	3.16	18	30	37
3	3.16	28	22	26
3	3.14	29	20	26
3	2.91	31	22	24
2	4.44	24	23	35
2	3.51	22	22	34
2	3.3	26	24	38
1	3.72	32	38	40
