Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
21	754	0	73.6	7.48	41	15	20	42.6	18.8	23.9	1.85e+03	44	19	19	344
20	362	1.26e-44	43.9	6.96	20	14	28	21.2	16.5	24	1.68e+03	18	18	18	337
19	64	2.58e-12	11.6	6.13	40	21	40	39.7	21.8	40	1.06e+03	40	21	40	380
18	46	2.22e-09	8.65	4.73	24	23	35	24.1	22	38.8	531	25	23	38	255
17	41	1.68e-08	7.77	5.08	44	48	34	44.8	47.9	34	641	46	48	33	281
16	33	5.36e-07	6.27	4.05	27	34	31	28.1	34.6	31.2	512	27	34	31	287
15	29	3.16e-06	5.5	3.81	35	40	32	37	36.3	31.9	488	35	39	32	305
14	29	3.16e-06	5.5	5.42	20	28	18	20.3	28.5	18	668	20	28	18	360
13	24	3.46e-05	4.46	4.22	25	54	44	27.7	57.8	42.9	371	25	55	43	262
12	23	5.69e-05	4.24	4.69	18	46	35	19.4	45.5	34.9	516	17	47	35	248
11	23	5.69e-05	4.24	4.29	34	45	31	32.8	45	30.5	559	34	45	31	331
10	22	9.43e-05	4.03	4.59	49	31	17	50.3	30.6	15.8	1.05e+03	51	31	15	539
9	21	0.000157	3.8	4.28	20	33	32	19.4	33.4	32.5	268	18	34	31	184
8	18	0.00077	3.11	3.28	32	18	24	31.2	15.7	23.2	2.36e+03	31	14	20	607
7	17	0.00133	2.88	3.79	21	34	44	19.2	33.5	43.8	346	17	33	44	212
6	15	0.00413	2.38	3.71	44	44	42	43.5	44.3	40.8	344	44	44	42	207
5	14	0.00739	2.13	4.41	21	38	40	20	37.1	38.8	428	21	38	39	234
4	12	0.0246	1.61	3.16	37	32	25	36.8	31	26.6	408	37	32	25	280
3	12	0.0246	1.61	3.98	28	25	24	27.1	25.3	24.2	776	27	24	25	488
2	11	0.0458	1.34	3.34	16	38	44	17	37.2	43.5	325	16	37	44	221
1	11	0.0458	1.34	5.15	19	52	13	20.1	52.1	14.5	916	21	52	15	582
