Cluster Index	Z	x	y	z	
17	4.45	39	26	31
17	4.4	35	25	29
17	4.2	36	28	25
17	4.18	37	26	30
17	4.1	39	21	33
17	4.02	38	23	31
16	5.47	28	24	27
16	4.44	28	27	26
16	4.11	30	30	26
16	3.64	31	29	28
16	3.47	27	22	32
16	3.34	28	25	30
15	4.51	33	24	32
15	4.41	31	17	37
15	3.93	31	20	40
15	3.86	29	20	36
15	3.83	33	20	36
15	3.54	33	21	34
14	4.16	48	21	37
14	3.78	44	23	38
14	3.76	45	18	36
14	3.4	50	22	32
13	4.48	19	26	33
13	3.95	14	20	35
13	3.67	16	22	34
12	4.13	40	57	34
11	4.03	47	27	32
11	3.34	48	24	34
10	3.83	27	51	46
10	3.72	27	54	45
9	4.11	19	19	36
9	3.98	23	16	37
8	3.81	32	29	32
8	3.44	33	30	35
7	3.99	31	26	28
7	3.71	33	25	29
6	3.77	16	40	43
6	3.53	15	43	41
5	4.17	50	27	30
4	4.13	25	23	30
3	3.55	51	25	36
2	3.5	40	67	25
1	3.97	32	63	31
1	3.62	32	63	33
