Cluster Index	Z	x	y	z	
197	7.04	48	53	21
197	6.95	29	52	22
197	6.79	28	47	20
197	6.78	48	55	21
197	6.67	24	45	19
197	6.49	36	49	20
196	6.78	43	22	18
196	6.63	30	31	23
196	5.99	41	30	20
196	5.86	11	33	21
196	5.8	19	38	23
196	5.65	40	38	20
195	6.08	16	50	25
195	5.97	16	55	19
195	5.94	13	52	26
195	5.81	17	60	26
195	5.73	13	44	25
195	5.73	14	41	24
194	6.09	33	62	22
194	5.83	24	66	22
194	5.67	33	61	26
194	5.46	31	65	17
194	5.37	34	60	34
194	5.25	28	63	23
193	5.61	34	14	21
193	5.34	34	13	24
193	5.12	30	17	17
193	4.72	30	15	19
193	4.71	35	17	20
193	4.65	31	17	19
192	5.3	26	19	41
192	4.49	30	16	40
192	4.12	33	19	36
192	3.94	35	18	37
192	3.81	30	19	35
192	3.78	25	20	38
191	5.33	23	25	41
191	4.96	25	25	46
191	4.4	26	23	46
191	4.38	29	25	47
191	4.21	21	24	44
191	4.08	20	26	42
190	4.89	41	65	18
190	4.7	44	65	20
190	4.67	39	62	21
190	4.56	38	66	20
190	4.53	45	63	20
190	4.44	43	68	22
189	5.71	51	24	37
189	4.8	52	26	35
189	4.78	49	21	36
189	3.77	49	26	33
189	3.75	46	18	37
189	3.67	46	27	30
188	5.59	16	25	41
188	4.48	16	27	42
188	4.48	17	27	38
188	4.31	19	21	39
188	4.29	15	29	41
188	3.54	18	28	41
187	5.02	32	37	44
187	4.79	33	33	43
187	4.72	32	38	47
187	4.31	33	35	38
187	4.26	33	34	40
186	5.46	12	49	33
186	5.07	11	47	29
186	4.36	18	49	33
186	4.3	14	48	32
186	4.1	15	49	34
186	3.82	16	46	36
185	5.09	36	46	47
185	4.5	34	48	47
185	4.28	33	50	45
185	4.28	34	44	47
185	4.24	33	43	49
185	3.86	33	53	44
184	4.46	32	22	39
184	4.43	34	19	42
184	4.19	32	23	37
184	4.09	32	25	36
184	3.79	30	25	39
184	3.77	33	24	39
183	4.75	39	67	24
183	4.72	42	62	26
183	4.17	42	65	26
183	3.86	36	67	25
183	3.49	40	61	28
182	5.11	56	37	21
182	4.81	49	45	17
182	4.75	55	40	21
182	4.53	51	45	19
182	4.43	55	43	21
182	4.29	53	43	21
181	4.96	56	44	19
181	4.65	55	43	16
181	4.56	57	40	19
181	4.51	56	41	16
181	3.95	55	46	21
181	3.8	55	38	16
180	4.71	13	44	14
180	4.62	18	48	13
180	4.35	11	42	15
180	4.18	15	45	17
180	4.06	12	43	17
180	3.92	15	47	14
179	4.62	11	33	30
179	4.48	13	33	31
179	4.4	13	32	28
179	4.35	15	35	31
179	4.2	15	34	29
179	4.01	13	30	29
178	4.52	49	34	22
178	3.98	50	36	23
178	3.65	51	36	21
178	3.47	47	32	23
177	5.1	45	51	13
177	4.85	48	51	14
177	3.84	48	49	11
177	3.52	42	51	11
177	3.24	43	49	12
176	4.8	29	17	9
176	4.45	26	16	9
176	4.42	30	15	11
176	4.15	25	13	11
176	3.96	28	19	8
175	4.67	14	44	40
175	4.58	18	40	44
175	4.21	16	40	42
175	4.17	16	42	42
174	5.77	28	26	21
174	4.79	26	24	20
174	3.63	32	26	25
173	4.72	27	20	19
173	4.24	25	18	18
173	4.14	25	20	20
173	3.77	23	20	19
172	5.23	21	62	30
172	4.65	23	59	30
