Cluster Index	Z	x	y	z	
14	5.77	49	29	25
14	5.35	55	29	34
14	5.11	55	31	35
14	4.94	47	35	23
14	4.94	47	29	18
14	4.66	48	31	16
13	5.33	52	28	21
13	5.05	42	13	20
13	4.91	44	12	20
13	4.79	47	14	22
13	4.68	48	18	21
13	4.63	33	13	21
12	5.09	42	37	34
12	5.01	42	34	34
12	4.75	43	38	36
12	4.74	39	37	40
12	4.48	40	40	34
12	4.15	42	37	38
11	4.91	16	14	23
11	4.81	22	10	22
11	4.21	24	10	19
11	4.13	25	12	19
11	4.13	26	8	21
11	3.45	29	10	19
10	4.23	9	25	23
10	4.03	13	23	23
10	4.01	11	22	25
10	3.94	11	22	21
10	3.81	11	24	27
9	5.03	15	38	20
8	4.76	29	68	20
8	4.53	28	68	18
8	3.84	32	68	20
8	3.74	32	69	22
7	4.33	18	28	17
7	4.25	17	28	19
6	4.49	33	45	13
6	4.34	31	43	13
6	4.32	31	47	13
5	4.03	43	28	16
5	3.96	39	26	15
5	3.84	39	29	16
4	4.41	29	34	24
4	4.13	28	38	22
4	3.82	30	37	23
4	3.32	27	37	25
4	3.29	26	35	25
3	4.68	40	48	34
3	4.62	37	45	36
3	3.15	38	47	31
2	3.55	15	31	22
2	3.54	12	32	23
2	3.34	17	32	23
2	3.34	14	29	23
2	3.25	15	32	25
1	5.05	49	34	37
1	3.5	47	35	34
