Cluster Index	Z	x	y	z	
9	7.77	51	20	23
9	7.55	48	19	22
9	6.48	45	15	22
9	6.23	38	10	28
9	5.81	52	24	23
9	5.77	48	26	27
8	6.06	17	19	23
8	5.77	17	22	27
8	5.04	21	15	24
8	4.98	22	24	19
8	4.77	19	17	21
8	4.49	18	24	22
7	5.44	20	34	44
7	5.39	16	35	44
7	5.19	22	40	43
7	5.17	19	34	46
7	4.66	23	33	49
7	4.64	24	40	40
6	4.93	14	37	31
6	4.39	11	39	28
6	4.13	14	35	29
5	4.88	29	37	23
5	4.84	26	39	25
5	4	23	41	28
4	4.28	25	10	26
4	4.21	23	11	27
4	3.83	30	10	24
3	4.81	31	40	46
3	4.62	32	38	41
2	5.29	22	22	34
1	4.27	19	24	9
