Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
16	457	6.59e-21	20.2	7.44	19	22	27	19.6	19.2	23.9	94.1	15	20	21	35.5
15	425	7.07e-20	19.2	9.35	39	10	28	45.2	18	24.6	119	49	19	22	35.1
14	237	3.58e-13	12.4	5.86	19	33	46	18.5	36	42.8	58.4	15	34	43	28.4
13	155	1.06e-09	8.97	6.64	44	25	18	41.3	26.5	18.2	89.4	43	26	18	39.7
12	106	2.38e-07	6.62	6.05	14	38	31	11.9	38.8	29.4	88.6	10	40	27	34.3
11	60	0.0001	4	6.1	31	40	45	30.4	40.9	42.4	38.1	32	41	46	25.3
10	52	0.000326	3.49	4.77	37	19	11	41.2	22.4	9.61	45.7	38	23	9	30.6
9	51	0.000379	3.42	5.83	47	64	29	48.1	63.4	26.8	53.7	48	63	26	27.4
8	51	0.000379	3.42	5.88	17	44	34	16.8	43.9	35	40.4	18	45	35	26.6
7	50	0.000442	3.35	5.89	45	46	32	46.3	46.2	32.8	45.3	45	47	33	27.1
6	36	0.00423	2.37	6.26	54	48	17	54	46.8	16.6	29.2	55	46	18	18.3
5	31	0.0101	1.99	5.04	55	46	32	55.1	43.2	32.9	26.6	55	41	34	18.6
4	30	0.0121	1.92	4.69	11	48	32	10.9	47.8	30.8	37.3	11	48	29	22
3	29	0.0145	1.84	4.9	22	22	33	22.3	21.6	33.7	38.4	24	22	35	24.1
2	25	0.0306	1.51	6	53	39	31	52.6	39	30.4	46.1	54	39	30	29.9
1	23	0.0449	1.35	4.31	42	28	37	42.8	28.5	37.9	45.1	43	29	37	25.6
