Cluster Index	Z	x	y	z	
16	5.6	55	29	35
16	5.16	48	29	28
16	5.1	53	25	31
16	4.85	51	45	20
16	4.78	52	27	18
16	4.64	56	33	19
15	5.22	48	30	18
15	4.71	51	34	17
15	4.06	43	34	13
15	3.95	44	36	18
15	3.89	45	35	16
15	3.84	45	31	15
14	5.19	29	29	30
14	4.79	31	28	31
14	4.48	28	28	27
14	4.33	28	29	23
14	4.01	26	26	27
14	3.41	31	31	28
13	4.54	28	23	37
13	4.47	27	28	34
13	3.71	29	25	34
13	3.3	32	21	35
13	3.21	32	26	35
12	4.44	46	38	35
12	4.16	42	34	34
12	3.99	40	40	34
12	3.75	47	35	34
12	3.62	49	36	35
12	3.61	49	34	37
11	4.27	19	18	36
11	3.98	16	20	35
11	3.98	21	16	36
10	4.51	43	11	23
10	4.11	48	15	22
10	3.95	43	13	20
10	3.89	40	11	19
10	3.64	45	15	20
10	3.29	48	17	21
9	5.31	40	36	40
9	4.77	44	34	43
9	4.25	42	35	39
8	4.7	43	52	14
8	4.45	40	51	13
8	3.51	45	49	12
7	4.21	26	56	39
7	3.63	25	53	35
7	3.56	22	53	34
7	3.4	22	52	36
7	3.38	22	57	38
6	5.67	39	47	34
5	4.18	20	46	44
5	3.77	20	48	41
5	3.77	20	49	43
5	3.48	17	51	41
4	4.15	36	39	41
4	3.87	37	41	43
3	4.43	49	23	14
3	3.89	46	25	14
3	3.55	49	27	12
2	4.44	36	44	21
2	3.84	37	45	23
1	4.45	38	28	37
1	3.72	37	25	38
