Cluster Index	Z	x	y	z	
92	6.96	35	66	18
92	6.81	41	59	39
92	6.68	26	60	40
92	6.54	49	47	40
92	6.49	51	29	39
92	6.33	48	56	35
91	6.64	36	53	23
91	6.15	36	49	20
91	6.02	33	47	25
91	5.32	26	47	21
91	5.32	39	52	22
91	5.27	26	54	24
90	6.23	22	18	40
90	5.47	17	29	41
90	5	28	19	33
90	5	19	23	42
90	4.86	31	19	35
90	4.83	31	17	40
89	6.1	47	42	22
89	5.99	52	46	19
89	5.91	49	44	24
89	5.73	49	50	21
89	5.69	51	50	24
89	5.58	46	39	25
88	6.27	18	18	12
88	5	31	14	15
88	4.95	22	18	7
88	4.9	27	13	13
88	4.8	24	15	10
88	4.75	23	14	12
87	5.36	42	14	12
87	5.14	46	18	11
87	5.07	45	16	16
87	5.01	46	16	13
87	4.9	47	19	9
87	4.81	39	13	14
86	5.65	22	63	19
86	5.62	33	54	14
86	4.83	33	54	17
86	4.76	29	54	17
86	4.72	26	56	15
86	4.62	25	59	17
85	5.86	54	30	19
85	5.32	53	33	20
85	5.06	48	25	17
85	5.01	49	29	18
85	4.75	55	28	20
85	4.65	54	28	17
84	5.4	14	48	36
84	4.77	13	51	33
84	4.75	13	52	29
84	4.71	14	47	38
84	4.25	11	46	33
84	4.23	15	46	36
83	5.14	43	50	14
83	4.89	45	50	16
83	4.87	42	47	16
83	4.77	41	50	16
83	4.71	45	49	18
83	4.53	39	47	16
82	5.22	12	42	37
82	4.83	11	40	38
82	3.87	15	40	37
82	3.81	14	42	33
82	3.64	12	44	33
81	5.42	12	28	19
81	4.33	10	31	20
81	4.12	9	29	21
81	3.38	9	28	24
81	3.25	8	31	21
80	5.13	55	43	16
80	4.67	53	37	16
80	4.58	56	41	21
80	4.33	55	39	17
80	4.26	55	40	19
80	3.83	52	39	14
79	5.81	16	55	19
79	4.54	16	60	19
78	5.49	45	31	16
78	4.75	46	39	15
78	4.44	47	35	16
78	4.22	46	40	12
78	3.96	47	34	18
78	3.93	45	36	15
77	4.51	37	37	17
77	4.28	40	34	14
77	4.07	40	33	12
77	3.94	43	33	13
77	3.78	39	36	12
77	3.71	43	33	11
76	4.26	52	35	35
76	4.23	52	33	32
75	4.57	53	38	27
75	4.25	53	36	27
75	3.48	53	40	30
75	3.41	56	34	27
75	3.32	54	33	27
75	3.29	55	38	30
74	4.98	32	46	41
74	4.53	33	45	43
74	3.61	30	46	43
73	4.47	34	18	20
73	4.43	30	22	19
73	4.09	31	20	20
73	3.86	32	21	22
72	4.61	23	15	34
72	4.59	21	14	31
72	4.14	19	15	31
72	3.45	22	16	32
71	4.76	21	48	17
71	3.56	19	47	18
71	3.49	21	47	14
70	4.86	21	39	15
70	3.53	21	39	17
69	5.35	15	50	18
69	4.94	17	50	14
68	4.92	40	41	14
68	4.72	42	39	13
67	5.65	13	44	20
67	5.12	14	47	18
67	4.55	12	45	18
67	3.4	12	47	21
66	5.12	13	56	22
66	5.08	12	57	25
65	4.8	37	57	16
65	4.6	38	59	16
64	4.59	47	44	12
64	4.57	46	43	10
64	4.14	47	45	10
63	4.44	21	57	38
63	3.98	19	57	37
63	3.91	19	55	39
62	3.58	38	39	32
62	3.54	34	39	30
61	4.99	43	15	32
61	3.64	44	17	30
60	5.08	43	47	11
60	4.09	45	47	11
59	4.55	35	47	16
59	4.25	35	44	17
58	4.49	46	47	34
58	3.68	45	49	34
57	4.11	37	39	13
57	3.63	40	38	16
57	3.53	39	40	16
56	4.68	34	60	14
56	4.56	33	58	13
55	5.45	37	34	28
54	4.7	16	19	25
54	3.87	15	18	23
54	3.36	18	19	25
53	5.07	54	39	34
53	4.39	55	36	37
53	3.95	54	38	36
53	3.44	53	41	32
52	4.23	25	32	30
52	3.5	26	34	32
51	5.03	31	31	16
51	3.59	29	30	15
50	4.9	12	50	27
50	4.13	14	50	26
50	3.78	15	52	27
49	4.5	37	60	23
49	3.66	38	60	21
49	3.39	36	62	20
48	3.75	36	41	21
47	3.89	28	11	22
47	3.66	26	13	20
46	4.24	33	43	43
46	3.83	30	41	42
45	3.97	17	39	39
44	5.02	45	19	19
44	4.44	43	17	19
43	4.58	37	35	18
43	4.09	39	36	18
43	3.15	37	33	19
42	4.01	18	30	13
42	3.78	18	31	15
41	3.99	44	30	12
40	4.49	51	23	28
39	3.7	12	33	29
39	3.61	10	35	30
38	3.59	41	29	28
38	3.49	42	30	26
37	4.43	17	43	12
37	3.49	17	41	13
36	3.88	28	15	17
35	4.33	29	25	13
34	3.89	49	27	25
33	4.16	23	45	41
32	3.62	34	29	25
31	4.7	49	50	15
30	3.57	27	14	32
29	5.21	48	28	11
28	3.59	49	44	12
27	4.23	43	43	17
26	3.84	44	21	18
26	3.8	43	22	16
25	3.58	18	47	38
24	4.16	41	54	16
24	3.25	39	52	18
23	4.02	15	36	26
22	4.03	26	10	28
21	3.94	33	36	28
20	3.63	35	13	36
20	3.4	33	14	35
19	3.72	50	26	35
19	3.64	49	25	37
18	4.66	18	37	16
18	3.41	17	38	14
17	3.6	43	37	28
16	5.63	34	27	30
15	3.69	40	17	8
14	3.78	49	36	28
13	3.88	9	31	29
12	5	19	64	21
11	3.96	31	14	23
10	3.71	42	44	10
9	4.68	38	17	40
8	5.29	13	50	30
7	4.54	27	68	31
6	4.54	18	43	40
5	3.72	31	19	12
5	3.71	32	21	13
4	3.48	9	40	32
3	4.11	28	14	23
2	4.27	55	37	32
2	3.8	55	36	34
1	4.46	34	22	20
