Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
10	10	7.75e-07	6.11	4.47	45	20	40	43.1	20.7	40	3.55	42	21	41	2.48
9	8	1.29e-05	4.89	4.17	43	27	36	42.2	27.3	36.5	3.01	42	27	37	2.27
8	8	1.29e-05	4.89	4.88	44	24	44	42.8	23	43.9	6.81	43	23	44	4.05
7	7	5.7e-05	4.24	4.59	43	14	22	43.9	14.8	21.7	3.45	44	14	21	2.55
6	7	5.7e-05	4.24	5	20	56	24	21	53.7	23.2	3.85	20	56	24	2.6
5	7	5.7e-05	4.24	3.88	51	33	19	51.6	32.2	19.6	2.93	52	33	20	2.2
4	6	0.000271	3.57	3.69	48	27	42	48	26.5	41.7	3.7	48	28	42	2.62
3	6	0.000271	3.57	4.1	50	29	39	50.8	29.6	38.2	2.43	52	29	37	2.19
2	4	0.00817	2.09	3.57	46	44	26	46	43.5	24.8	3.37	46	43	25	3.02
1	4	0.00817	2.09	3.68	43	17	24	42.3	17.2	23.3	1.87	42	18	23	1.53
