Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
49	83	5.15e-20	19.3	3.97	13	30	22	11.1	33.2	21.2	5.38e+03	10	36	26	2.04e+03
48	81	1.2e-19	18.9	4.72	45	66	27	45.3	64.8	26.9	6.78e+03	41	68	28	3.63e+03
47	58	3.48e-15	14.5	3.9	22	30	18	20.1	34.4	16.8	4.61e+03	22	30	18	2.24e+03
46	42	1.01e-11	11	3.43	45	23	37	45.9	24.5	38.2	3.06e+03	46	27	45	1.51e+03
45	28	2.64e-08	7.58	3.28	26	51	18	26.6	48	19.5	5.29e+03	30	44	19	2.38e+03
44	28	2.64e-08	7.58	3.77	42	49	36	45.5	50.6	35.1	2.18e+03	47	52	37	1.07e+03
43	27	5.96e-08	7.22	3.37	10	36	37	10.5	32.5	37.8	2.54e+03	8	34	35	1.36e+03
42	26	1.19e-07	6.92	3.52	50	31	42	50	30	40	2.17e+03	50	29	40	1.47e+03
41	25	1.79e-07	6.75	4.32	34	38	51	32.2	37.2	50.2	1.18e+04	32	39	51	4.16e+03
40	25	1.79e-07	6.75	3.81	13	47	32	13.6	48.8	33.4	3.12e+03	13	52	35	1.45e+03
39	25	1.79e-07	6.75	3.23	38	33	30	38	33.5	31.2	3.15e+03	34	35	28	1.31e+03
38	19	8.52e-06	5.07	4.36	20	36	22	21.9	37.5	21.7	3.38e+03	23	37	22	1.47e+03
37	16	7.09e-05	4.15	3.97	28	35	10	28.3	34.9	10.6	9.02e+03	28	35	10	3.7e+03
36	16	7.09e-05	4.15	3.17	14	41	23	12.7	39.5	22.3	2e+03	11	40	24	1.2e+03
35	16	7.09e-05	4.15	3.79	45	53	19	45.6	55.2	19.8	4.14e+03	45	53	18	1.91e+03
34	15	0.000148	3.83	3.16	26	59	29	26.3	56.6	28.9	893	25	60	30	631
33	14	0.000314	3.5	4.41	11	40	16	8.96	40.9	18.3	2.95e+03	11	40	16	1.68e+03
32	14	0.000314	3.5	3.59	45	43	12	45.9	41.4	12	2.36e+03	48	43	12	1.38e+03
31	13	0.000677	3.17	3.18	26	57	21	26.6	55.6	21.3	2.17e+03	27	54	23	1.05e+03
30	13	0.000677	3.17	3.72	47	61	20	46.5	58.9	21.4	4.99e+03	47	61	20	2.13e+03
29	13	0.000677	3.17	2.93	41	21	28	41.1	21.8	28.5	1.34e+03	43	19	30	890
28	11	0.00336	2.47	3.49	51	46	22	51.3	47.5	21.6	2.71e+03	51	48	21	1.73e+03
27	11	0.00336	2.47	3.31	16	38	41	16.2	36.4	41	1.49e+03	16	35	43	1.01e+03
26	11	0.00336	2.47	3.37	22	26	39	21	25.4	38	1.79e+03	22	23	39	1.19e+03
25	11	0.00336	2.47	3.63	30	33	33	28.7	32.1	34.4	1.38e+03	30	33	33	951
24	11	0.00336	2.47	4.07	49	52	12	48.7	52.2	13	4.15e+03	49	52	12	2.23e+03
23	10	0.00773	2.11	3.41	16	26	20	17.2	27.1	18.1	4.62e+03	19	28	17	2.58e+03
22	10	0.00773	2.11	2.91	45	45	37	45.4	45.3	37.7	814	47	44	37	649
21	10	0.00773	2.11	3.79	43	35	41	42.6	35.2	40.6	1.51e+03	44	36	41	945
20	10	0.00773	2.11	3.59	35	49	26	36.2	48.7	24.2	1.62e+03	35	49	26	1.2e+03
19	10	0.00773	2.11	3.36	51	50	32	50.5	49.8	33.3	2.03e+03	51	50	32	1.47e+03
18	10	0.00773	2.11	3.14	16	16	21	17.2	14.5	22.5	1.86e+03	16	16	22	1.35e+03
17	10	0.00773	2.11	2.99	56	34	24	54.9	34.9	23	3.17e+03	56	34	24	1.83e+03
16	9	0.0183	1.74	2.98	49	28	14	49.4	28	13.8	2.86e+03	49	30	14	2.11e+03
15	9	0.0183	1.74	3.96	32	48	33	32	49	33.1	4.58e+03	32	50	32	2.54e+03
14	9	0.0183	1.74	3.58	34	41	28	33.2	39.2	29.4	2.42e+03	33	41	29	1.61e+03
13	9	0.0183	1.74	3.5	30	30	41	28.5	31.3	42.1	1.28e+03	30	30	41	870
12	9	0.0183	1.74	3.25	39	32	27	39.7	31.2	27.5	2.86e+03	38	32	27	1.78e+03
11	9	0.0183	1.74	3.55	44	38	38	43.4	38.6	37.5	1.36e+03	44	38	38	757
10	9	0.0183	1.74	4.25	32	34	26	32.3	33.9	26.3	4.26e+03	32	34	26	2.97e+03
9	8	0.0443	1.35	3.3	51	50	12	51.6	48.8	13.5	2.32e+03	53	49	15	1.84e+03
8	8	0.0443	1.35	3.05	19	35	47	20.2	34.5	46.1	2.07e+03	21	33	46	1.58e+03
7	8	0.0443	1.35	3.16	24	28	29	23.8	25.5	28.6	2.69e+03	24	28	29	1.31e+03
6	8	0.0443	1.35	3.49	27	29	28	26.7	30	28	2.14e+03	26	30	28	1.3e+03
5	8	0.0443	1.35	4.1	27	39	51	27.4	38.6	50.5	4.69e+03	27	39	51	3.21e+03
4	8	0.0443	1.35	3.34	25	34	11	25	33.3	11.2	6.28e+03	24	33	11	3.37e+03
3	8	0.0443	1.35	3.95	22	22	25	22.1	23.6	24.6	1.5e+03	22	26	24	1.06e+03
2	8	0.0443	1.35	2.83	34	37	23	35.1	38.1	21.9	1.83e+03	33	38	23	1.19e+03
1	8	0.0443	1.35	3.3	43	22	33	43.3	21.9	32.6	1.42e+03	43	22	33	968
