Cluster Index	Z	x	y	z	
13	3.51	37	45	29
13	3.45	36	46	27
13	3.22	37	41	32
13	3.11	39	46	29
13	2.72	33	45	27
12	3.31	31	43	29
12	3.28	30	47	30
12	3.28	31	45	29
12	2.95	33	46	29
11	3.12	42	48	44
11	3.04	43	46	45
11	2.81	41	46	45
11	2.65	44	43	45
10	3.68	44	67	24
10	3.66	46	66	24
9	3.13	45	46	35
9	3.04	43	49	37
9	2.89	41	50	35
9	2.64	44	50	33
8	2.76	16	35	15
8	2.59	18	32	17
8	2.57	17	34	17
8	2.47	16	31	16
7	3.21	53	45	24
7	3.13	51	44	24
7	2.56	51	46	26
6	3.39	41	13	31
6	3.02	40	14	29
6	2.4	43	17	27
6	2.39	42	15	27
5	3.44	36	38	22
4	3.46	23	38	34
4	3.22	21	37	33
3	2.7	38	47	47
3	2.55	40	49	46
2	3.33	49	44	44
2	2.89	45	42	43
1	3.06	18	48	30
1	2.72	19	49	33
1	2.58	18	45	30
