Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
30	60	1.36e-15	14.9	3.81	34	69	22	32.1	66.6	18.6	1.88e+03	30	66	18	964
29	54	2.36e-14	13.6	4.26	24	26	37	22.8	25.3	37	556	25	22	37	285
28	49	2.78e-13	12.6	4.17	43	22	34	44.4	27.1	37	485	47	31	39	294
27	42	1.01e-11	11	3.91	35	47	40	33.8	50.7	39.4	421	33	51	40	247
26	38	8.63e-11	10.1	4.76	15	44	36	16.7	45.4	36.8	668	14	46	37	305
25	36	2.59e-10	9.59	3.69	18	43	40	18.9	39.7	40.6	416	18	41	43	236
24	35	4.53e-10	9.34	4.53	14	37	36	14	35.7	36	493	13	35	39	275
23	27	5.96e-08	7.22	4.32	47	33	36	48.4	33	37.6	474	47	33	36	313
22	24	2.98e-07	6.53	3.96	30	70	26	31.6	70.5	26.1	2.24e+03	32	70	26	1.53e+03
21	22	1.13e-06	5.95	3.57	20	32	37	18.4	31.6	37.4	360	16	31	39	228
20	22	1.13e-06	5.95	5.43	22	19	33	23.7	18.3	35.1	705	24	18	37	381
19	21	2.21e-06	5.66	5.04	44	17	33	43.4	17.3	32.8	484	43	16	35	325
18	20	4.29e-06	5.37	4.07	31	45	40	30.3	44.3	40	406	31	45	40	243
17	16	7.09e-05	4.15	3.99	16	47	27	15.3	47.1	27.9	463	13	48	26	269
16	14	0.000314	3.5	3.31	16	35	39	15.5	33.9	41.4	679	15	32	43	328
15	12	0.00149	2.83	3.29	25	56	36	24.5	55.9	36.2	583	25	56	36	329
14	12	0.00149	2.83	3.06	25	61	36	27.4	61.3	36.6	813	27	61	36	582
13	12	0.00149	2.83	2.91	35	66	32	36.2	65.9	33.3	1.15e+03	34	66	35	861
12	10	0.00773	2.11	3.77	23	39	43	23.6	40	41.2	193	23	40	41	166
11	10	0.00773	2.11	2.72	31	55	36	30.3	56.4	37.6	539	32	55	36	329
10	10	0.00773	2.11	3.57	25	36	25	25.5	35.2	24.7	298	25	36	25	225
9	9	0.0183	1.74	2.94	37	64	31	37.9	63.8	30.6	541	36	63	33	391
8	9	0.0183	1.74	3.69	19	34	29	19.7	33.6	28.6	547	19	34	29	357
7	9	0.0183	1.74	3.21	45	16	12	44	15.4	12.5	617	43	15	12	477
6	8	0.0443	1.35	3.48	20	58	34	19.5	58.3	34.6	499	20	59	36	376
5	8	0.0443	1.35	3.92	22	32	17	21.6	31.5	17.2	678	22	30	17	431
4	8	0.0443	1.35	3.85	16	39	39	15.3	38.6	39	392	16	39	39	300
3	8	0.0443	1.35	3.37	37	71	30	35.3	70.9	30.4	1.12e+03	34	71	30	765
2	8	0.0443	1.35	3.25	24	68	27	25.2	68	27.1	1.36e+03	26	68	27	986
1	8	0.0443	1.35	3.05	38	41	26	36.7	40.8	25.5	326	38	42	24	239
