Cluster Index	Z	x	y	z	
75	5.7	30	17	18
75	5.47	30	14	19
75	5.43	31	17	20
75	5.13	27	14	18
75	4.96	32	12	24
75	4.87	35	12	24
74	5.13	40	22	44
74	4.96	43	23	43
74	4.9	34	17	42
74	4.79	44	24	41
74	4.47	41	22	42
74	4.39	31	18	42
73	4.81	20	23	43
73	4.74	17	26	42
73	4.58	22	26	40
73	4.55	27	25	47
73	4.43	20	23	41
73	4.42	27	26	44
72	5.06	32	30	24
72	5.01	32	29	31
72	4.99	32	30	26
72	4.9	33	28	28
72	4.42	32	34	26
72	3.89	33	27	24
71	4.75	32	43	27
71	4.62	32	39	29
71	4.24	33	44	24
71	4.04	32	47	25
71	3.96	31	45	24
71	3.93	33	45	26
70	5.28	35	64	38
70	4.67	35	66	34
70	4.55	32	64	36
70	4.48	31	61	41
70	4.17	33	64	39
70	4.14	29	63	39
69	5.11	45	37	46
69	4.96	41	38	48
69	4.23	38	39	49
69	4.21	47	39	44
69	3.98	43	38	47
68	4.72	33	52	39
68	4.26	33	48	40
68	4.05	33	55	36
68	3.67	31	52	38
67	4.35	50	49	37
67	3.69	50	52	36
67	3.59	50	47	39
67	3.38	50	54	34
66	4.55	18	51	39
66	4.34	20	53	40
66	3.97	23	56	40
66	3.96	25	58	40
65	4.16	19	32	42
65	4.15	16	33	41
65	3.93	15	29	41
65	3.86	17	32	43
65	3.66	17	28	42
64	4.57	44	43	45
64	4.2	40	42	47
63	3.98	49	60	31
63	3.43	47	57	32
62	4.48	45	30	46
62	3.31	48	31	44
61	5.29	20	51	15
61	4.25	19	48	13
60	3.68	33	43	48
60	3.55	30	43	50
60	3.31	31	46	48
59	3.7	54	26	22
59	3.42	54	29	21
58	4.98	32	32	35
58	4.33	33	34	34
58	3.47	32	32	33
57	4.02	43	15	12
57	3.99	45	17	11
56	3.67	13	23	28
56	3.47	15	25	28
56	3.45	14	27	30
55	4.41	32	35	43
55	3.61	35	36	42
54	4.71	26	16	40
54	3.51	24	16	38
54	3.43	23	18	40
53	3.71	34	52	46
53	3.62	34	55	44
52	4.3	30	50	22
51	3.9	14	21	27
51	3.34	15	20	24
50	4.27	47	27	32
49	4.63	27	46	20
49	3.96	28	48	20
48	4.88	18	39	24
47	4.61	40	36	21
47	3.23	40	38	20
46	4.01	33	66	31
46	3.45	33	65	29
45	4.77	34	26	48
44	4.8	41	60	35
43	4.47	35	46	27
43	4.42	36	43	29
43	4.36	35	44	27
42	3.7	27	49	47
42	3.47	27	51	46
41	4.82	29	43	29
40	3.86	36	47	19
39	4.73	37	68	20
38	4.3	33	35	39
37	3.67	12	51	24
37	3.62	12	48	24
36	4.91	33	68	27
36	4.85	34	70	26
35	4.33	34	18	37
34	4.44	40	47	20
34	4.35	39	45	21
33	4.39	36	61	24
32	4.22	42	48	42
32	3.71	41	46	43
31	4.56	21	15	13
30	4.34	55	36	23
29	3.92	38	41	33
29	3.83	38	43	33
29	3.37	37	41	31
28	3.8	38	35	42
27	4.82	38	60	41
26	3.46	40	29	26
25	4.27	54	40	28
25	3.97	52	41	27
24	3.58	46	15	20
24	3.41	45	13	21
23	3.72	39	45	32
23	3.56	38	47	30
22	4.63	44	52	24
21	4.55	10	34	25
21	4.27	9	34	23
20	3.95	42	30	20
20	3.89	41	30	22
19	4.18	27	53	45
18	3.7	34	61	27
18	3.59	32	63	25
17	3.49	35	16	13
16	3.97	49	30	39
16	3.8	48	29	37
15	3.63	56	32	26
14	4.06	33	43	39
13	3.72	39	52	21
12	4.49	47	24	26
12	3.65	49	23	24
11	3.76	45	50	42
11	3.64	47	49	41
10	3.18	12	31	23
9	3.72	41	20	26
8	3.55	41	22	39
8	3.3	41	24	40
7	3.93	44	62	34
6	3.74	51	46	20
5	3.53	15	20	36
5	3.3	17	19	37
4	3.98	32	48	34
3	3.82	39	14	20
3	3.19	40	12	21
2	4.07	33	61	29
2	3.54	32	58	31
1	3.71	37	50	20
