Cluster Index	Z	x	y	z	
8	5.97	15	17	28
8	5.01	30	27	25
8	4.99	19	23	28
8	4.74	20	14	33
8	4.69	26	20	30
8	4.66	15	27	37
7	10.4	37	49	21
7	9.39	35	48	22
7	8.37	28	51	22
7	8.32	29	49	21
7	8.28	27	48	20
7	5.74	31	44	21
6	5.35	24	33	31
6	4.58	24	29	34
6	4.43	20	34	33
6	4.34	28	25	39
6	4.31	35	30	34
6	4.08	31	24	34
5	4.91	28	38	41
5	4.5	34	44	42
5	4.41	29	41	38
5	4.22	32	39	45
4	4.71	35	58	30
4	3.29	37	60	23
4	3.27	36	62	24
3	3.91	31	67	21
3	3.9	29	69	27
3	3.89	31	67	29
3	3.84	29	68	23
2	4	27	34	24
2	3.85	24	33	25
2	3.27	24	38	29
1	4.31	19	49	32
1	4.18	15	49	30
