Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
10	7	6.44e-05	4.19	4.2	28	66	30	27.2	66.3	29.6	161	26	67	30	126
9	6	0.000302	3.52	3.63	36	32	40	34.2	33.6	39.3	107	34	33	39	92.3
8	6	0.000302	3.52	4.62	35	60	20	34.2	61.1	19.2	136	34	61	19	111
7	5	0.00155	2.81	4.18	42	61	32	40.8	60.9	32.9	110	42	61	32	89.2
6	5	0.00155	2.81	4.74	31	63	30	31.9	63	29.7	245	31	63	30	158
5	5	0.00155	2.81	3.86	50	24	37	49.4	22.8	36.2	127	50	23	37	107
4	4	0.00885	2.05	3.78	16	49	32	16.5	48.5	32.5	112	17	48	33	83.7
3	4	0.00885	2.05	3.73	22	65	26	22	64.8	25.3	186	22	65	25	145
2	4	0.00885	2.05	3.55	47	55	34	46.5	55.2	34.3	96.5	47	55	34	74.4
1	4	0.00885	2.05	4.21	31	28	28	31	27.5	28.9	171	31	28	28	134
