Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
41	13	1.98e-08	7.7	4.37	29	25	27	28.1	24.1	30.6	160	29	25	27	91.8
40	12	5.96e-08	7.22	4.34	24	12	15	26.1	13.3	14.7	115	26	14	14	88.3
39	11	2.38e-07	6.62	4.31	28	68	25	27.4	67.6	23.4	226	26	68	24	114
38	7	6.44e-05	4.19	5.29	19	20	21	19	20.4	21	205	19	20	21	101
37	7	6.44e-05	4.19	3.77	33	64	40	32.1	63.9	39.6	183	32	63	41	128
36	6	0.000302	3.52	3.53	11	30	20	11	30	18.5	133	11	28	19	107
35	6	0.000302	3.52	4.97	19	20	17	21.3	21.2	17.5	163	20	21	18	103
34	6	0.000302	3.52	4.84	26	31	19	26.3	31.5	20.5	135	26	31	19	102
33	6	0.000302	3.52	4.41	18	18	36	18	18.5	36	160	19	18	37	115
32	6	0.000302	3.52	4.11	31	67	21	31.6	64.7	20.5	221	32	66	21	151
31	5	0.00155	2.81	3.55	21	25	17	20.6	25.2	17.4	125	19	24	18	95.2
30	5	0.00155	2.81	3.76	48	20	18	47.2	20.2	18.6	300	46	19	19	251
29	5	0.00155	2.81	4.66	17	29	17	16.7	29.8	16.7	217	17	31	17	191
28	5	0.00155	2.81	4.76	24	68	19	24	66.9	19	259	24	67	19	176
27	5	0.00155	2.81	3.98	31	18	15	31.8	18.6	14.8	111	31	18	15	92.9
26	5	0.00155	2.81	4.25	27	12	34	27.8	11.5	33.5	81.4	28	11	33	69.5
25	5	0.00155	2.81	4.15	53	25	29	53.6	25.8	28.8	166	53	26	29	118
24	4	0.00885	2.05	5.01	40	68	18	40	68	18.2	217	40	68	18	160
23	4	0.00885	2.05	3.5	45	50	13	45.5	50	13.7	129	45	50	13	105
22	4	0.00885	2.05	4	38	47	14	37.5	46.5	13.5	422	37	45	13	352
21	4	0.00885	2.05	4.65	21	39	14	21.7	38.3	13.8	216	21	39	14	162
20	4	0.00885	2.05	3.68	31	48	36	30.8	48	35.5	121	31	48	36	101
19	4	0.00885	2.05	3.74	32	21	24	32	21.5	24	175	32	21	24	155
18	4	0.00885	2.05	4.74	32	14	34	31.8	13.5	32.8	118	32	13	32	103
17	4	0.00885	2.05	4.43	32	59	14	32.5	58.5	14	291	33	58	14	218
16	4	0.00885	2.05	3.78	49	46	12	49.3	44.8	12	193	49	45	12	153
15	4	0.00885	2.05	3.66	12	37	23	12.7	36	23.3	129	13	36	23	107
14	4	0.00885	2.05	4.02	26	42	20	25.5	43.4	19.3	162	25	45	19	131
13	4	0.00885	2.05	3.62	43	15	13	43.5	15	13.5	74.6	44	15	15	69.1
12	4	0.00885	2.05	3.89	37	69	29	37.7	68.5	28.7	169	38	68	28	122
11	4	0.00885	2.05	3.59	21	17	26	21.2	17	25.3	51.2	21	17	26	46.4
10	4	0.00885	2.05	3.62	19	26	25	19	26.5	24.5	66.4	19	27	24	62
9	4	0.00885	2.05	4.16	22	16	18	22	15.3	17.5	240	22	16	18	168
8	4	0.00885	2.05	3.27	37	26	47	37.7	27	47.7	110	37	27	48	90.2
7	4	0.00885	2.05	3.92	30	54	16	29.8	54	15.8	265	29	54	16	223
6	4	0.00885	2.05	4.82	19	14	19	18.3	15.1	18.8	272	19	14	19	206
5	4	0.00885	2.05	4.46	40	32	26	39.6	32	25.5	117	40	32	26	104
4	4	0.00885	2.05	4.65	42	20	28	42.2	20.4	26.7	65.7	42	20	28	60.2
3	4	0.00885	2.05	3.77	25	37	20	23.8	37	20	200	25	37	20	129
2	4	0.00885	2.05	4.84	36	59	19	36	60.2	18.6	115	36	59	19	89.9
1	4	0.00885	2.05	3.33	31	54	33	31.2	53	33.2	148	31	52	34	117
