Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
28	36	1.6e-18	17.8	5.51	18	33	45	17.2	34.6	42.9	149	16	34	40	97.5
27	24	1.13e-13	12.9	5.43	42	26	18	42.2	26.1	17.8	209	42	26	18	109
26	24	1.13e-13	12.9	5.66	39	10	27	38.8	11.5	27.9	158	37	11	30	84.8
25	14	5.9e-09	8.23	4.83	47	18	22	46.9	17.8	22.4	127	48	19	22	87.7
24	14	5.9e-09	8.23	6.51	19	32	42	19.9	31.1	40.2	147	19	32	42	78.4
23	13	1.98e-08	7.7	4.79	51	36	38	49.8	37.5	37.9	153	51	36	38	88.1
22	10	8.94e-07	6.05	4.98	30	41	47	31	39.7	45.9	81.3	31	37	46	66.5
21	10	8.94e-07	6.05	4.85	19	22	28	17.6	21.7	28.4	101	16	21	28	74.1
20	8	1.47e-05	4.83	4.74	13	36	38	12.4	35.3	38.6	113	13	35	38	84.2
19	7	6.44e-05	4.19	4.23	26	9	26	27.2	9.26	26.3	94.9	25	10	27	81.8
18	6	0.000302	3.52	4.36	12	48	33	11.2	47	33.2	87.6	12	48	33	61.8
17	6	0.000302	3.52	5.12	44	57	32	43.7	57.6	32.3	101	44	57	33	82.6
16	6	0.000302	3.52	5.36	29	23	31	29.3	22.9	30.7	218	29	23	31	134
15	6	0.000302	3.52	4.04	15	38	28	15.3	37.8	28.3	219	15	38	28	179
14	6	0.000302	3.52	4.4	21	37	38	20.7	37.1	38.7	119	20	36	39	98.4
13	6	0.000302	3.52	5.54	24	17	23	24.6	16.6	23.2	174	24	17	23	87.2
12	6	0.000302	3.52	5.06	17	19	23	17.8	19.5	22	127	19	20	21	81.8
11	6	0.000302	3.52	4.68	27	50	16	26.9	48.9	15.5	571	28	51	15	384
10	6	0.000302	3.52	4.84	47	31	38	47.6	32.1	39	149	47	31	38	99.6
9	5	0.00155	2.81	4.48	10	39	27	10.2	39.9	27.1	177	10	39	27	155
8	5	0.00155	2.81	4.58	13	32	32	12.5	31.8	32.4	89.5	12	31	32	74.8
7	5	0.00155	2.81	4.78	49	26	27	49.4	25.6	27.7	78.6	50	26	28	67.2
6	4	0.00885	2.05	3.87	35	10	27	35.5	9.49	27	85.1	35	10	27	74.6
5	4	0.00885	2.05	4.15	49	39	28	50.2	38.8	29.2	158	49	39	28	105
4	4	0.00885	2.05	4.07	19	19	32	19	19.9	31.5	80.1	19	20	32	66.8
3	4	0.00885	2.05	3.57	24	33	49	23.8	32.8	48.5	132	23	32	48	111
2	4	0.00885	2.05	3.55	31	38	43	31.2	39.5	42.3	82.4	31	38	43	79.1
1	4	0.00885	2.05	4.43	43	25	40	42.5	25.7	40.7	132	43	25	40	100
