Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
20	15	1.81e-09	8.74	4.02	36	48	21	38	48.2	20.5	252	35	49	19	178
19	12	5.96e-08	7.22	4.5	18	17	18	18.3	16.1	18.4	526	17	19	19	316
18	11	2.38e-07	6.62	4.18	44	15	14	43.8	14.7	16.1	195	46	16	18	111
17	10	8.94e-07	6.05	4.28	29	51	15	28.2	49.2	15.5	677	29	50	15	510
16	9	3.58e-06	5.45	3.64	32	47	25	32.7	45.2	25	286	33	43	24	226
15	7	6.44e-05	4.19	4.47	35	12	17	35.5	13.4	16.7	172	35	15	18	122
14	6	0.000302	3.52	4.21	17	22	17	16.3	21.2	16	291	17	22	17	186
13	5	0.00155	2.81	4.41	32	36	23	32.4	36.6	22.8	481	32	36	23	298
12	5	0.00155	2.81	4.08	41	14	13	40.4	14.2	14.4	168	40	13	16	115
11	5	0.00155	2.81	4.15	32	21	23	32.2	20.4	23	281	32	21	24	222
10	5	0.00155	2.81	4.5	28	12	15	28.2	12	15	177	28	12	15	112
9	5	0.00155	2.81	4.13	32	65	36	31.4	64.8	37.7	307	32	65	37	206
8	5	0.00155	2.81	3.65	47	20	17	47.6	20.2	18	456	47	20	19	284
7	5	0.00155	2.81	3.96	25	13	15	25	12.4	14.6	179	25	13	15	144
6	4	0.00885	2.05	4.32	51	43	26	50.3	42.8	26.2	235	51	43	26	184
5	4	0.00885	2.05	3.88	33	20	14	32	18.8	14.2	179	33	20	14	145
4	4	0.00885	2.05	3.99	27	52	24	27.7	51.3	23	157	28	51	22	144
3	4	0.00885	2.05	3.74	25	37	20	24	37.5	19.8	298	25	37	20	186
2	4	0.00885	2.05	3.49	23	28	32	23.7	27.8	30.5	103	25	28	29	95.7
1	4	0.00885	2.05	4.5	19	20	17	19.5	20.4	17.5	326	20	22	18	217
