Cluster Index	Z	x	y	z	
47	4.73	12	31	15
47	4.57	10	42	16
47	4.49	24	48	14
47	4.41	13	48	16
47	4.24	16	53	16
47	4.24	23	46	15
46	4.25	16	58	30
46	3.92	18	59	30
46	3.39	16	59	26
46	3.21	14	54	31
46	3.16	14	56	26
46	3.03	15	56	31
45	3.88	53	34	19
45	3.66	55	31	20
45	3.65	57	32	19
45	3.63	57	34	17
45	3.54	52	37	18
45	3.27	55	34	22
44	4.12	19	62	22
44	3.86	22	64	21
44	3.76	16	61	20
44	3.5	19	58	19
44	3.3	22	61	18
44	3.17	19	59	22
43	3.75	19	32	16
43	3.65	15	32	15
43	3.27	19	35	19
43	3.2	18	37	13
43	3.04	18	34	14
42	3.94	24	41	27
42	3.68	25	44	27
42	3.64	26	44	24
42	3.63	20	43	28
42	3.34	19	40	26
42	3.32	22	41	27
41	4.04	8	41	34
41	3.99	9	48	32
41	3.43	10	45	29
41	3.36	9	44	34
41	3.25	9	47	30
41	3.07	9	42	36
40	3.45	23	36	16
40	2.99	25	38	20
40	2.89	21	38	17
40	2.87	18	39	16
40	2.86	24	39	18
40	2.85	22	40	16
39	4.32	46	66	21
39	4.19	49	65	22
39	3.86	49	61	21
39	3.67	48	63	22
39	3.47	50	59	21
39	3.43	51	59	19
38	3.4	15	55	33
38	3.13	15	52	36
38	3.13	17	49	36
38	3.07	18	46	35
38	2.58	20	48	34
37	3.29	23	30	46
37	3.21	22	28	44
37	2.92	25	26	46
37	2.86	23	27	47
36	4.18	54	47	19
36	3.78	55	45	18
36	3.54	53	49	15
36	3.07	54	45	14
36	2.79	55	41	16
36	2.75	53	47	14
35	4.9	23	63	25
35	4.02	26	65	28
35	3.38	27	66	30
35	2.56	22	60	24
34	4.66	26	47	44
34	2.97	25	52	45
34	2.8	27	50	45
34	2.74	26	46	47
34	2.64	25	51	47
34	2.63	27	45	50
33	4.19	22	55	25
33	3.88	21	55	29
33	3.15	22	51	24
33	3.05	20	57	29
33	2.75	23	54	23
33	2.6	22	56	22
32	3.88	15	24	15
32	3.41	15	25	18
32	3.21	12	25	19
32	3.18	14	23	17
32	3.11	17	25	16
32	2.97	15	26	15
31	3.56	46	63	27
31	3.23	45	64	25
30	3.72	15	61	30
30	3.23	16	64	25
30	3	15	60	33
29	3.73	38	43	27
29	3.52	37	45	25
28	3.42	26	47	20
28	3.14	27	43	19
28	2.99	26	46	18
27	3.79	19	25	13
27	3.24	19	28	13
27	3.11	23	23	13
27	3.07	21	25	12
27	2.31	19	27	15
26	3.8	54	27	23
26	3.21	56	29	20
25	3.4	47	66	27
25	3.33	46	68	26
25	3.04	49	64	25
25	2.86	49	63	27
24	4.16	54	44	23
24	3.66	54	43	25
24	3.2	54	45	27
24	2.76	56	44	21
23	3.45	27	21	35
23	3.17	26	19	36
23	2.66	27	18	40
22	4.16	51	29	24
22	3.75	49	30	25
22	2.38	50	31	22
21	3.91	50	26	20
21	3.3	48	26	19
21	3.06	50	29	19
20	2.94	35	16	39
20	2.84	33	18	40
20	2.82	33	18	38
20	2.77	35	14	37
19	2.81	32	39	31
19	2.7	31	42	30
19	2.68	35	41	29
19	2.53	33	42	30
18	3.66	15	38	16
18	3.51	10	38	17
18	3.27	12	38	18
17	3.52	40	57	18
17	3.25	39	55	19
17	2.91	42	54	19
16	2.95	14	31	12
16	2.91	17	32	12
16	2.6	15	33	12
15	3.98	15	59	19
15	2.86	16	55	19
14	3.73	49	54	21
14	2.72	51	55	22
13	3.28	21	48	41
13	2.73	20	46	40
12	4.6	31	68	24
12	2.93	28	69	24
11	3.53	36	45	18
11	3.39	35	47	17
10	3.32	24	52	26
10	2.95	24	55	26
10	2.64	23	57	25
9	3.33	24	30	14
9	3.17	22	27	16
9	3.04	25	28	15
8	3.68	56	41	27
8	3.56	57	39	25
7	3.85	18	47	30
7	3.3	15	50	30
6	4.13	53	57	23
6	3.72	52	59	23
5	3.1	16	42	21
5	2.75	14	42	22
4	3.45	57	29	25
4	2.63	57	30	28
3	3.38	22	44	43
3	3.05	23	41	42
3	2.82	21	39	43
2	3.15	17	37	44
2	3.13	16	39	43
2	2.91	19	36	43
1	3.67	20	59	25
1	3.18	18	64	24
