Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
17	37	1.99e-10	9.7	3.71	38	37	49	38	39	49.2	3.45e+03	37	41	50	1.55e+03
16	25	1.79e-07	6.75	3.23	42	39	21	39.7	40.1	20.8	2.83e+03	41	39	21	1.35e+03
15	21	2.68e-06	5.57	3.14	21	30	26	22.3	27.6	25.8	1.9e+03	24	28	26	783
14	18	2.01e-05	4.7	3.63	33	43	15	33.1	39.4	15.8	6.7e+03	34	40	17	2.39e+03
13	17	4.05e-05	4.39	3.46	31	26	25	32	24.2	25.3	1.83e+03	33	20	23	1.23e+03
12	12	0.00168	2.77	3.29	34	46	18	32.7	44.9	18.8	7.4e+03	31	45	19	4.49e+03
11	11	0.00376	2.43	3.17	24	30	30	25.6	31.2	30.7	1.19e+03	26	33	31	906
10	11	0.00376	2.43	3.69	52	44	39	50.1	45.1	40	1.52e+03	48	45	41	1.02e+03
9	10	0.00858	2.07	3.5	45	47	44	43.2	47.1	44.4	1.71e+03	45	46	44	1.16e+03
8	9	0.0201	1.7	3.45	48	36	15	47	34.7	16	3.26e+03	48	36	16	2.24e+03
7	9	0.0201	1.7	3.04	53	58	28	53.1	57.1	27.9	1.83e+03	54	55	27	1.35e+03
6	9	0.0201	1.7	3.18	37	18	31	37.3	18.4	31	738	37	19	30	523
5	9	0.0201	1.7	3.59	54	53	29	54.2	50.7	29.1	1.32e+03	54	52	30	831
4	8	0.0482	1.32	3.49	55	47	33	53.3	45.2	33.7	1.65e+03	53	45	34	817
3	8	0.0482	1.32	3.39	44	37	15	42.1	38.4	15	1.89e+03	40	40	14	1.47e+03
2	8	0.0482	1.32	3.41	39	22	40	39.1	21.4	40.2	1.48e+03	41	19	41	969
1	8	0.0482	1.32	3.6	44	53	42	43.5	53.3	41.7	2.01e+03	44	53	42	1.24e+03
