Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
47	249	4.48e-44	43.3	4.73	12	31	15	15.4	42.9	15.9	9.87e+03	21	53	15	2.41e+03
46	47	1.07e-12	12	4.25	16	58	30	15.7	57.2	27.9	3.42e+03	16	58	30	1.61e+03
45	47	1.07e-12	12	3.88	53	34	19	53.8	34	18	4.94e+03	54	34	18	1.75e+03
44	46	1.78e-12	11.8	4.12	19	62	22	20.4	61.4	20.2	5.82e+03	19	59	19	2.74e+03
43	43	8.25e-12	11.1	3.75	19	32	16	17.8	33.6	16.4	4.54e+03	17	32	17	2.29e+03
42	40	3.97e-11	10.4	3.94	24	41	27	24.3	41.4	26.5	2.06e+03	26	43	26	954
41	38	1.16e-10	9.94	4.04	8	41	34	8.76	43.7	32.4	3.7e+03	7	38	34	1.38e+03
40	26	1.19e-07	6.92	3.45	23	36	16	22.6	37.9	17.1	3.82e+03	24	36	15	1.95e+03
39	25	1.79e-07	6.75	4.32	46	66	21	48.6	62.3	21.2	4.7e+03	49	65	22	2.36e+03
38	22	1.37e-06	5.86	3.4	15	55	33	16.6	50	35.3	1.97e+03	15	51	35	1.3e+03
37	22	1.37e-06	5.86	3.29	23	30	46	23.4	28	45.5	2.35e+03	22	29	47	1.17e+03
36	20	5.19e-06	5.29	4.18	54	47	19	54.4	45.2	16.1	4.34e+03	54	45	14	2.04e+03
35	20	5.19e-06	5.29	4.9	23	63	25	24.5	63.4	26.8	3.1e+03	26	65	28	1.4e+03
34	19	1.01e-05	4.99	4.66	26	47	44	25.9	48	46.1	2.98e+03	25	52	45	1.29e+03
33	19	1.01e-05	4.99	4.19	22	55	25	21.4	54.5	25.8	1.35e+03	22	55	25	900
32	16	8.26e-05	4.08	3.88	15	24	15	14.4	25	17.2	4.88e+03	16	26	17	3.26e+03
31	15	0.000171	3.77	3.56	46	63	27	44.5	63.6	27	2.04e+03	45	64	25	1.46e+03
30	15	0.000171	3.77	3.72	15	61	30	15.5	62.1	29.2	2.26e+03	16	64	25	1.51e+03
29	15	0.000171	3.77	3.73	38	43	27	38.1	44.2	26.8	1.68e+03	39	43	27	1.02e+03
28	14	0.00036	3.44	3.42	26	47	20	26.5	45.4	18.7	1.07e+04	25	45	18	5e+03
27	14	0.00036	3.44	3.79	19	25	13	20.2	26.1	13	2.82e+03	19	28	13	1.66e+03
26	14	0.00036	3.44	3.8	54	27	23	54.9	27.7	21.8	1.82e+03	54	27	23	989
25	14	0.00036	3.44	3.4	47	66	27	47.3	65.9	26.6	5.17e+03	47	66	27	2.34e+03
24	14	0.00036	3.44	4.16	54	44	23	54.6	44	23.8	1.96e+03	54	44	23	1.26e+03
23	13	0.000771	3.11	3.45	27	21	35	26.3	19.2	36.7	1.6e+03	27	18	40	949
22	13	0.000771	3.11	4.16	51	29	24	50.2	29.5	24	1.31e+03	51	30	23	1e+03
21	12	0.00168	2.77	3.91	50	26	20	49.3	26.5	19	3.79e+03	48	25	19	1.7e+03
20	12	0.00168	2.77	2.94	35	16	39	34	16.2	38.1	4.43e+03	34	17	38	2.4e+03
19	12	0.00168	2.77	2.81	32	39	31	32.6	41	29.8	2.79e+03	34	42	30	1.81e+03
18	12	0.00168	2.77	3.66	15	38	16	13	37.8	17.5	2.93e+03	15	38	16	1.56e+03
17	11	0.00376	2.43	3.52	40	57	18	40.1	56.3	18.2	5.54e+03	40	57	18	2.99e+03
16	11	0.00376	2.43	2.95	14	31	12	16.5	31.9	12	5.67e+03	17	31	12	2.2e+03
15	9	0.0201	1.7	3.98	15	59	19	15	57.4	18.9	4e+03	16	54	19	2.68e+03
14	9	0.0201	1.7	3.73	49	54	21	49.1	54.1	20.9	2.27e+03	49	55	21	1.68e+03
13	9	0.0201	1.7	3.28	21	48	41	21.4	47.4	40.5	1.05e+03	20	48	42	708
12	9	0.0201	1.7	4.6	31	68	24	30.4	68.7	24.2	3.89e+03	31	68	24	2.49e+03
11	9	0.0201	1.7	3.53	36	45	18	36.2	44.9	18	8.57e+03	36	45	18	6.86e+03
10	9	0.0201	1.7	3.32	24	52	26	23.9	54.1	26.1	928	24	52	27	653
9	9	0.0201	1.7	3.33	24	30	14	23.7	28.7	15	1.41e+03	22	27	16	1e+03
8	8	0.0482	1.32	3.68	56	41	27	56.7	39.7	26.2	1.6e+03	57	41	27	1.15e+03
7	8	0.0482	1.32	3.85	18	47	30	16.6	48.9	30.2	1.65e+03	15	50	30	1.09e+03
6	8	0.0482	1.32	4.13	53	57	23	52.3	58.1	23.1	3.15e+03	53	58	23	2.14e+03
5	8	0.0482	1.32	3.1	16	42	21	15.1	42.5	21.1	1.83e+03	17	43	22	1.4e+03
4	8	0.0482	1.32	3.45	57	29	25	57	29.8	26.3	1.45e+03	57	29	24	979
3	8	0.0482	1.32	3.38	22	44	43	22.1	42	42.5	1.14e+03	22	44	43	853
2	8	0.0482	1.32	3.15	17	37	44	16.9	38.4	42.9	2.35e+03	17	38	44	1.45e+03
1	8	0.0482	1.32	3.67	20	59	25	19.2	61.1	24.3	2.29e+03	18	64	24	1.3e+03
