Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
13	17	2.47e-05	4.61	3.43	13	22	31	16.1	20.5	30.5	571	13	22	31	357
12	16	5.15e-05	4.29	3.71	31	23	20	32.5	22.9	20.2	1.15e+03	33	23	20	498
11	16	5.15e-05	4.29	3.58	29	23	31	27.7	23.3	30.5	503	29	23	31	343
10	15	0.000109	3.96	3.46	25	17	19	25.1	16	19.1	1.46e+03	27	14	19	619
9	14	0.000235	3.63	3.5	17	65	24	18.9	66.2	24.1	828	19	67	25	449
8	12	0.00115	2.94	3.56	32	27	41	31.2	25	41.6	516	32	26	41	307
7	12	0.00115	2.94	3.81	36	56	15	37.5	54.7	16.4	712	38	55	17	554
6	12	0.00115	2.94	3.12	44	19	26	44.8	16.7	24.3	416	44	15	24	218
5	11	0.00263	2.58	3.12	14	23	36	13.7	24	36.1	436	12	26	37	364
4	9	0.0149	1.83	4.49	48	64	20	45.2	66.3	19.5	2.43e+03	43	68	19	1.8e+03
3	8	0.0368	1.43	3.96	45	62	18	44.8	61.6	17.8	1.8e+03	44	62	18	920
2	8	0.0368	1.43	3.16	18	26	29	17.1	27.1	27.7	411	17	27	27	290
1	8	0.0368	1.43	3.99	39	21	17	40	20.6	17	766	39	18	18	449
