Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
13	10	6.56e-07	6.18	4.45	34	21	23	32.2	19.8	23.8	7.29	32	19	25	3.35
12	8	1.1e-05	4.96	3.56	48	38	35	49.4	37.6	34.3	2.11	49	36	32	1.64
11	7	4.92e-05	4.31	4.48	47	38	32	45.9	37.8	31.4	3.76	45	37	30	2.46
10	5	0.00125	2.9	3.84	12	53	29	13	54.2	28.8	3.8	13	54	29	2.69
9	5	0.00125	2.9	4.45	38	32	21	38.6	32.4	20	6.08	38	32	20	4.45
8	5	0.00125	2.9	4.88	12	56	31	12.9	56.2	31.2	3.2	13	57	31	2.76
7	5	0.00125	2.9	4.16	33	24	29	32.2	23.6	29.4	10.4	32	23	30	6.95
6	4	0.00741	2.13	3.76	26	35	29	26.2	34.3	27.8	2.13	26	35	29	1.88
5	4	0.00741	2.13	3.68	48	40	33	48.5	40	32.8	3.38	48	40	33	2.26
4	4	0.00741	2.13	3.61	30	43	27	29.5	42.2	28	6.96	31	43	28	3.83
3	4	0.00741	2.13	4.15	48	18	22	48	18.2	22.2	3.63	48	18	22	2.79
2	4	0.00741	2.13	3.45	28	30	22	28	29.8	22	7.44	28	30	22	5.25
1	4	0.00741	2.13	4.16	31	37	26	30.5	36.1	27.2	5.37	31	37	26	4.62
