Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
68	11356	0	964	8.87	31	48	25	33.4	38.3	27.1	19.5	41	20	7	1.61
67	20	3.97e-12	11.4	5.07	27	47	13	28.2	42.3	12.4	6.51	28	45	13	3.31
66	20	3.97e-12	11.4	5.35	49	37	43	51.6	36	40.3	2.08	49	37	43	1.27
65	17	1.11e-10	9.95	4.82	24	20	11	24.8	19.7	10.5	1.83	25	19	10	1.24
64	16	3.52e-10	9.45	5.53	38	43	42	39.6	44.2	41	1.18	41	46	39	0.817
63	16	3.52e-10	9.45	4.72	45	38	46	44.5	36.8	46	3.38	45	36	46	1.97
62	16	3.52e-10	9.45	5.74	18	38	13	16.8	39.9	13.8	2.31	14	41	14	1.32
61	14	3.81e-09	8.42	4.57	14	38	19	15.9	36.3	20	1.76	16	35	22	1.13
60	13	1.31e-08	7.88	5.39	23	31	31	22.9	29.4	31.8	1.32	24	29	31	0.805
59	13	1.31e-08	7.88	5.36	40	51	40	41.6	50.5	40.9	1.37	40	51	40	1.02
58	12	5.96e-08	7.22	4.65	47	46	12	46.9	45.4	11.9	2.47	50	46	12	1.63
57	11	1.79e-07	6.75	6.18	23	46	46	22.8	45.9	46.1	4.16	21	44	45	2.2
56	10	6.56e-07	6.18	4.84	42	29	11	41.8	29.7	11.3	2.87	42	31	11	1.69
55	10	6.56e-07	6.18	4.89	41	40	41	41.1	41	40.1	1.17	41	40	41	0.843
54	10	6.56e-07	6.18	4.79	11	33	15	11.7	32.5	15.4	3.21	12	32	16	1.73
53	10	6.56e-07	6.18	5.47	42	22	34	42.6	21.9	34	1.32	43	22	33	0.944
52	10	6.56e-07	6.18	4.02	27	24	8	24.8	22.4	8	16.9	27	24	8	13.7
51	10	6.56e-07	6.18	5.97	50	32	15	49.5	31.7	15	2.44	48	33	15	1.74
50	10	6.56e-07	6.18	5.08	24	52	18	23.4	51.9	17.4	2.63	24	52	18	2.19
49	10	6.56e-07	6.18	5.2	35	41	37	35	41.8	36.8	1.44	35	41	37	0.994
48	8	1.1e-05	4.96	4.55	24	49	40	23.5	48.7	38.8	1.55	24	49	40	1.07
47	8	1.1e-05	4.96	4.25	20	30	27	19.9	28.8	26.3	0.836	20	28	26	0.71
46	7	4.92e-05	4.31	4.54	51	24	31	51.3	23.9	31.6	1.72	51	24	32	1.22
45	7	4.92e-05	4.31	4.57	28	28	11	28.3	28	11	2.01	28	28	11	1.59
44	7	4.92e-05	4.31	4.17	50	41	41	48.5	41	42.4	1.73	48	41	43	1.31
43	7	4.92e-05	4.31	4.63	13	26	38	13.5	27	38.7	2.13	13	28	39	1.55
42	7	4.92e-05	4.31	4.48	31	44	39	29.2	43.8	38.6	1.25	31	44	39	0.944
41	7	4.92e-05	4.31	4.7	34	24	8	33.4	23.6	8.93	24.4	34	24	8	7.9
40	7	4.92e-05	4.31	4.26	11	31	24	10.9	31.6	24.4	1.89	11	31	24	1.43
39	6	0.000237	3.62	5.87	36	31	15	36.2	30.7	15.5	2.31	36	31	15	1.52
38	6	0.000237	3.62	4.45	13	31	36	13.1	31.2	37.3	1.35	13	31	36	1.07
37	6	0.000237	3.62	4.41	28	41	44	28.5	41	42.8	1.04	28	41	44	0.846
36	6	0.000237	3.62	4.3	12	39	15	11.4	39.5	16.1	1.04	10	40	16	0.895
35	6	0.000237	3.62	4.33	24	59	23	24.5	59.2	24.3	1.27	24	59	23	0.893
34	6	0.000237	3.62	5.14	28	16	38	28.6	15.6	37.2	3.4	28	16	38	2.26
33	6	0.000237	3.62	4.56	32	26	31	32.2	26.4	31	2.99	32	26	31	2.36
32	6	0.000237	3.62	4.87	28	25	13	27.3	24.9	13.4	2.08	27	25	13	1.45
31	5	0.00125	2.9	4.14	22	66	32	22.4	67	31.8	0.982	23	68	31	0.876
30	5	0.00125	2.9	5.74	10	39	37	10.6	38.1	37.7	1.75	10	39	37	1.44
29	5	0.00125	2.9	4.74	31	45	36	30.2	45.6	36.6	1.92	29	46	37	1.43
28	5	0.00125	2.9	4.85	23	24	32	23	25.1	31.6	0.87	23	24	32	0.698
27	5	0.00125	2.9	3.48	23	39	47	23.8	38.4	46	1.39	23	39	47	0.925
26	5	0.00125	2.9	5.69	8	42	27	8	41.8	26.5	1.34	8	43	28	1.03
25	5	0.00125	2.9	4.36	38	50	40	39	49.2	40.4	1.07	40	48	41	0.838
24	5	0.00125	2.9	5.27	42	45	44	41.6	44.7	43.6	1.9	42	45	44	1.18
23	5	0.00125	2.9	5.46	19	19	9	18.7	18.8	8.45	3.04	19	19	8	2.13
22	5	0.00125	2.9	4.82	43	26	8	43.4	25.2	8.47	19.1	44	25	7	4.82
21	5	0.00125	2.9	5.68	17	24	35	16.8	24.4	35.2	0.899	17	24	35	0.651
20	5	0.00125	2.9	4.72	29	67	25	28.2	67	24.2	3.6	27	67	23	2.84
19	5	0.00125	2.9	3.65	20	16	8	19.4	16	9.19	1.7	20	17	10	1.17
18	4	0.00741	2.13	5.27	38	40	44	37.5	40.3	44.2	1.39	38	40	44	0.958
17	4	0.00741	2.13	4.32	8	37	21	7.94	36.5	20.9	1.43	9	37	22	1.11
16	4	0.00741	2.13	5.05	42	29	27	42	28.8	26.3	1.74	42	29	27	1.16
15	4	0.00741	2.13	4.13	36	22	15	34.8	21.5	14.1	1.05	36	22	15	0.968
14	4	0.00741	2.13	4.62	28	44	48	29	44.9	48.7	2.82	30	45	49	2.04
13	4	0.00741	2.13	4.23	52	28	14	51.8	27.8	14.5	2.03	52	28	14	1.7
12	4	0.00741	2.13	4.28	20	31	14	20.2	30.8	13.5	3.36	20	31	13	2.69
11	4	0.00741	2.13	3.91	38	37	15	38.5	37	14	2.69	38	37	14	2.34
10	4	0.00741	2.13	4.49	20	64	34	19.3	63.3	33.5	1.2	20	64	34	0.999
9	4	0.00741	2.13	4.18	41	50	34	41.7	50.2	34.5	0.865	41	50	34	0.783
8	4	0.00741	2.13	4.64	43	49	13	43.2	48.3	12.5	2.45	43	49	13	2.12
7	4	0.00741	2.13	3.71	43	37	40	43.7	36.5	39.5	1.03	43	37	40	0.887
6	4	0.00741	2.13	5.94	44	47	17	43.6	46.6	16.8	5.21	44	47	17	3.18
5	4	0.00741	2.13	3.77	36	46	42	36.7	46.7	42	0.705	36	46	42	0.587
4	4	0.00741	2.13	5.24	7	35	26	7.22	35.5	26	1.05	8	37	26	0.94
3	4	0.00741	2.13	4.52	16	31	21	16.2	31.2	20.7	1.04	16	31	21	0.845
2	4	0.00741	2.13	5.03	26	47	37	24.9	46.1	37.4	0.949	26	47	37	0.738
1	4	0.00741	2.13	3.5	23	52	32	23.5	52	32.5	0.784	24	52	33	0.695
