Cluster Index	Z	x	y	z	
14	7.45	40	15	21
14	6.98	44	16	20
14	6.92	45	19	20
14	6.81	45	15	23
14	6.8	45	15	25
14	6.64	43	16	22
13	8.39	17	18	21
13	7.72	24	14	21
13	7.2	14	19	22
13	6.94	19	16	20
13	6.91	20	19	20
13	6.57	22	18	22
12	4.9	21	38	38
12	4.86	21	34	44
12	4.63	20	36	39
12	3.99	18	33	45
12	3.92	18	35	41
12	3.91	23	34	41
11	4.18	38	26	17
11	4.04	39	29	16
11	3.94	34	24	18
11	3.3	32	21	13
11	3.22	33	20	16
11	3.14	32	22	16
10	6.01	41	22	38
10	5.27	40	21	40
10	5	41	24	35
10	4.55	43	23	38
10	3.88	39	23	37
9	4.36	19	37	42
9	4.1	13	36	39
9	3.59	16	37	43
9	3.15	19	39	45
8	4.39	34	17	12
8	3.36	34	18	9
8	3.21	36	16	10
8	2.71	32	19	9
7	3.57	41	58	26
7	3.23	40	59	23
7	2.99	42	56	23
7	2.73	40	61	25
7	2.54	40	58	29
6	4.62	30	58	44
6	4.16	30	60	43
6	4.01	33	59	44
6	3.82	25	56	42
6	3.45	27	57	43
6	2.83	28	60	42
5	3.69	32	50	17
5	3.65	31	48	18
5	2.86	31	45	18
4	3.74	24	23	37
4	3.22	23	22	34
4	3	26	22	36
4	2.98	23	22	39
4	2.68	24	24	33
3	3.59	32	38	40
3	3.38	30	40	42
2	4.09	46	35	16
2	4.02	47	38	15
2	3.27	45	37	15
2	3.19	48	34	17
1	3.32	17	37	31
1	3.12	16	38	29
1	2.79	16	35	30
