Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
45	915	0	87.2	4.22	42	20	38	27.4	22.8	35.3	1.07e+03	46	25	43	287
44	417	0	50.3	5.49	45	27	18	45.1	20.2	22.2	906	48	25	18	250
43	195	1.01e-29	29	4.13	46	48	33	46.7	52.8	34.8	673	47	46	42	242
42	158	1.69e-25	24.8	4.16	30	57	37	33.8	52.5	40	406	32	58	37	207
41	101	2.92e-18	17.5	3.93	21	54	40	18.2	50.1	37.1	647	21	54	40	236
40	94	2.75e-17	16.6	4.55	25	45	40	23.3	45.3	42.6	338	25	47	46	189
39	90	1.01e-16	16	4.37	40	20	10	43.1	21.3	10.7	269	40	20	10	158
38	54	3.73e-11	10.4	3.86	32	37	45	32	34.6	45.2	622	31	32	50	201
37	42	4.87e-09	8.31	4.1	55	41	18	55.2	35.6	23.1	469	55	36	23	219
36	41	7.45e-09	8.13	3.73	54	26	21	53.7	27.7	21.8	488	53	26	21	258
35	40	1.14e-08	7.94	4.39	20	19	12	19.1	22.4	12.1	351	20	19	12	176
34	36	5.96e-08	7.22	3.31	32	35	36	31.1	30.8	35.9	573	32	35	33	248
33	35	1.19e-07	6.92	4.07	17	53	31	17.3	54.2	30	529	14	54	31	265
32	33	2.38e-07	6.62	3.5	45	54	23	45.7	51.9	23.4	428	46	53	23	228
31	33	2.38e-07	6.62	3.23	33	64	37	34.4	63.5	38	420	32	66	34	296
30	32	4.17e-07	6.38	4	29	33	14	31.7	30.7	15.5	866	34	31	16	296
29	25	1.2e-05	4.92	4.09	43	40	14	42.6	40	15.2	597	39	41	16	268
28	24	2e-05	4.7	3.48	33	29	42	30.7	29.7	42.8	380	31	30	40	224
27	23	3.34e-05	4.48	3.45	29	63	39	28.2	61	39.5	501	30	63	39	280
26	23	3.34e-05	4.48	3.7	17	58	28	16.4	59.4	27.7	473	17	61	28	258
25	23	3.34e-05	4.48	3.85	22	37	44	22.7	36.4	44.6	224	23	36	46	173
24	22	5.63e-05	4.25	4.05	22	51	21	21.8	52.7	23.8	366	22	51	21	180
23	22	5.63e-05	4.25	3.45	35	39	49	35.8	39.6	47.3	407	35	39	49	214
22	22	5.63e-05	4.25	3.46	16	50	28	14.9	48	29.9	384	12	49	31	208
21	21	9.55e-05	4.02	3.37	29	25	12	28	25.5	11.9	341	30	26	11	202
20	19	0.000283	3.55	3.62	45	43	23	45.6	42.8	21.7	593	47	44	21	238
19	19	0.000283	3.55	4.12	39	34	15	40	33.4	13.9	638	40	34	14	317
18	18	0.000494	3.31	4.15	17	38	21	14.2	37.7	20.5	293	10	38	21	194
17	17	0.000872	3.06	3.14	30	18	15	31.8	17.9	14.7	198	32	17	15	161
16	17	0.000872	3.06	2.98	45	24	37	45.3	23.8	39.6	290	46	24	41	207
15	17	0.000872	3.06	3.87	19	66	22	18.4	63.9	23.4	622	19	66	22	368
14	15	0.00281	2.55	3.72	51	32	19	51.2	31.7	20	292	51	33	19	192
13	14	0.00513	2.29	3.47	25	33	46	23.6	32.3	46.2	265	25	33	46	186
12	14	0.00513	2.29	3.45	37	25	38	36.7	26.7	36.5	321	37	28	36	199
11	13	0.00951	2.02	3.26	50	44	13	49.5	42.7	12.6	348	50	44	13	191
10	13	0.00951	2.02	3.3	16	18	33	17.6	17.1	33.8	249	18	17	34	160
9	13	0.00951	2.02	3.31	21	43	24	20.9	44.6	24.6	280	18	46	25	181
8	13	0.00951	2.02	3.66	39	35	34	39.6	34	31.7	201	37	34	31	157
7	13	0.00951	2.02	3.04	33	40	19	32	40.4	18.8	471	33	40	19	300
6	13	0.00951	2.02	3.69	20	28	17	20	28.3	17.4	330	21	27	18	252
5	12	0.0179	1.75	3.57	20	18	29	18.6	17.8	29.3	198	17	17	30	131
4	12	0.0179	1.75	3.72	36	12	30	35.9	12.2	30.9	954	34	12	29	427
3	12	0.0179	1.75	3.19	10	35	21	8.04	34.4	21.8	248	10	35	21	180
2	11	0.034	1.47	3.02	23	39	15	23.9	39.3	15.4	299	24	39	15	238
1	11	0.034	1.47	3.54	45	38	20	45.3	37.4	18	302	46	37	16	195
