Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
33	846	0	82.6	9.83	40	15	21	42.9	18.5	22.5	927	44	19	19	125
32	694	0	72	10.6	17	18	21	20.7	17.1	22.4	668	16	18	21	123
31	136	7.89e-23	22.1	8.44	41	22	38	40.6	22.8	39.8	371	46	25	43	123
30	92	5.27e-17	16.3	4.74	14	38	31	11.9	38.1	34.8	179	11	37	38	71.1
29	81	2.06e-15	14.7	4.77	47	51	35	47	48.1	34.7	170	47	49	34	79.3
28	79	4.09e-15	14.4	4.61	18	33	45	19.5	34.9	44.3	165	21	39	47	78.2
27	71	6.7e-14	13.2	5.74	19	44	35	17.7	45.4	34.2	165	16	47	35	73.5
26	68	1.96e-13	12.7	6.32	24	23	37	23.3	21.4	37.1	166	24	23	37	70.3
25	38	2.73e-08	7.56	4.46	18	36	16	17.8	36.4	16.3	129	17	34	16	71
24	37	5.96e-08	7.22	3.57	43	64	24	42.2	63.9	21.2	141	40	65	18	70.6
23	36	5.96e-08	7.22	4.96	20	29	35	19.1	29.7	36.8	120	17	30	37	70.4
22	32	4.17e-07	6.38	4.41	27	46	15	28.5	44.7	16.9	466	28	45	17	219
21	29	1.67e-06	5.78	5.83	25	45	40	24.3	43.6	40	112	24	44	40	59.6
20	26	7.27e-06	5.14	5.31	36	19	11	35.4	18.8	12.9	95.2	36	19	11	52.7
19	20	0.000164	3.79	5.75	10	40	27	10.6	40.6	26.6	327	10	40	27	151
18	19	0.000283	3.55	4.54	43	44	41	43	43.8	39.4	82.4	43	43	40	51.4
17	18	0.000494	3.31	3.92	46	55	30	46	54	30.5	90.9	46	54	31	65.2
16	18	0.000494	3.31	3.78	14	57	22	14.7	54.7	21.9	129	15	51	22	83.5
15	17	0.000872	3.06	3.59	43	47	19	43.1	46.9	18.5	487	45	48	19	236
14	16	0.00155	2.81	3.47	30	38	34	30.2	37	33	98.8	31	35	32	68.9
13	16	0.00155	2.81	4.4	44	30	36	43.4	29.2	36	151	44	30	36	80.6
12	15	0.00281	2.55	3.62	44	60	29	45.9	59.8	29.2	110	48	61	31	66
11	14	0.00513	2.29	3.75	29	19	18	29.4	19.2	15.4	78	31	19	12	55
10	13	0.00951	2.02	3.49	19	16	11	18.5	17.9	10.6	91.5	16	18	9	56
9	13	0.00951	2.02	4.55	52	40	31	52.6	39.6	31.3	152	54	39	30	77.9
8	13	0.00951	2.02	3.77	52	24	23	50.8	25.8	23.9	77.4	51	23	23	49.1
7	12	0.0179	1.75	3.58	11	24	26	10.8	24.3	25.4	60.5	11	24	26	52
6	12	0.0179	1.75	4.21	21	38	38	20.7	37.5	38.5	107	21	38	38	67.5
5	12	0.0179	1.75	3.36	25	33	14	24.1	32.5	12.8	153	23	33	13	91.2
4	12	0.0179	1.75	3.75	38	56	33	38.6	57.3	31.6	53	38	56	33	44.5
3	11	0.034	1.47	3.64	45	55	22	45.5	55.4	23.1	86.6	46	54	23	56.2
2	11	0.034	1.47	4.65	12	33	14	11.6	34.7	13.7	121	12	33	14	49.5
1	11	0.034	1.47	3.73	31	41	38	31.6	39.5	40.7	90.2	31	41	38	65.3
