Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
44	2141	0	156	9.28	49	19	23	44.4	23.1	25.9	1.09e+03	44	19	19	133
43	834	0	81.8	8.89	17	18	21	20.7	17.6	22.8	761	15	20	21	144
42	401	0	48.9	5.34	33	53	43	32.9	41.9	43.6	286	32	32	48	92
41	331	2.21e-43	42.7	5.78	47	49	34	46.4	48.3	35	471	46	45	43	110
40	197	6.05e-30	29.2	5.56	49	60	19	43	61.5	20.1	285	40	68	21	105
39	182	2.84e-28	27.5	5.16	13	36	39	17.5	36.3	41.2	209	11	36	38	83.5
38	178	8.08e-28	27.1	5.88	22	20	36	24.4	20.6	38.6	432	23	17	39	135
37	102	2.13e-18	17.7	5.02	51	56	29	47.2	59	29	268	49	60	31	93.8
36	84	7.47e-16	15.1	5.02	22	30	37	18.5	29.2	37.7	213	16	28	42	96.9
35	81	2.06e-15	14.7	4.19	22	52	26	20.2	48.1	26.1	299	19	50	26	85.3
34	72	4.69e-14	13.3	6.64	20	46	35	17.4	45.8	34	214	16	47	35	106
33	63	1.22e-12	11.9	5.85	25	45	40	24.2	44.5	41.5	172	24	44	40	81.8
32	62	1.77e-12	11.8	4.2	34	37	23	34.6	32	22.6	294	33	28	27	127
31	48	4.05e-10	9.39	4.35	47	56	22	44.7	53.6	24.3	203	46	53	23	92.3
30	48	4.05e-10	9.39	4.78	10	39	27	11.6	39.1	28.8	304	12	39	27	129
29	47	6.08e-10	9.22	4.52	19	55	29	17.7	55.4	29.9	159	19	55	29	89.2
28	42	4.87e-09	8.31	4.48	43	49	11	41.8	48.1	13.2	281	42	51	12	139
27	41	7.45e-09	8.13	5.14	19	19	11	22.2	19.8	10.7	125	21	21	9	77.4
26	30	1.07e-06	5.97	5.1	34	23	26	32.2	22.8	26.1	311	28	24	25	120
25	28	2.74e-06	5.56	4.17	17	61	23	19.7	63.1	23.2	257	21	65	22	123
24	25	1.2e-05	4.92	3.89	40	51	42	41.2	48.9	42.8	121	41	47	42	74.9
23	25	1.2e-05	4.92	4.52	29	31	18	29.2	31.2	18	230	31	31	16	114
22	25	1.2e-05	4.92	4.15	36	46	21	36.1	45.1	18.2	443	35	47	17	265
21	21	9.55e-05	4.02	4.05	46	41	21	44.9	40.2	21.2	233	47	44	21	97
20	20	0.000164	3.79	4.37	26	36	24	27.1	33.9	23.2	206	28	34	23	111
19	20	0.000164	3.79	3.3	17	53	16	15.2	51.4	15.3	151	15	51	15	89.7
18	17	0.000872	3.06	4.02	12	28	35	12.1	27.3	37	222	13	26	39	134
17	16	0.00155	2.81	4.72	34	22	39	33.2	23.2	38.3	189	33	22	39	112
16	16	0.00155	2.81	4.56	19	45	43	18.9	44.8	42.1	144	19	45	43	75.6
15	16	0.00155	2.81	4.16	31	39	17	30.3	40.1	17.6	273	27	41	16	175
14	15	0.00281	2.55	4.36	31	47	41	30.2	47.3	41.2	170	31	47	41	98.7
13	15	0.00281	2.55	3.61	31	48	18	31.2	46.2	18	451	32	48	19	312
12	15	0.00281	2.55	3.16	28	40	46	27.6	39.8	44.7	77.6	28	40	47	58.8
11	14	0.00513	2.29	3.91	25	33	11	24.5	31.3	11.2	186	23	33	12	118
10	14	0.00513	2.29	4.2	15	31	32	12.6	29.9	32.4	206	14	30	33	109
9	14	0.00513	2.29	3.97	16	63	21	16.9	62	19.8	139	17	63	20	112
8	14	0.00513	2.29	4.87	17	37	31	17.7	36.7	30.9	125	15	36	29	75.8
7	12	0.0179	1.75	3.99	28	44	45	28.6	44.3	45.1	77.4	28	44	45	57.9
6	12	0.0179	1.75	3.78	20	51	42	19.4	51	41.6	157	22	53	42	96
5	12	0.0179	1.75	4.59	48	47	11	47.9	49.1	12.1	172	48	52	14	116
4	12	0.0179	1.75	4.66	55	36	22	55.4	36.2	21.1	207	55	36	22	108
3	11	0.034	1.47	3.48	34	46	28	34.7	44.6	28.2	128	34	46	28	85
2	11	0.034	1.47	4.27	14	59	20	14	58.8	20.6	109	15	61	22	90.8
1	11	0.034	1.47	4.09	43	46	18	43.9	46.1	18.7	320	43	47	18	191
