Cluster Index	Z	x	y	z	
74	5.6	35	46	26
74	5.03	36	49	20
74	4.95	27	52	24
74	4.93	34	45	24
74	4.86	29	46	26
74	4.78	25	51	22
73	5.37	33	55	36
73	4.98	32	56	34
73	4.96	31	52	37
73	4.91	34	52	37
73	4.04	29	52	37
73	3.36	34	56	39
72	4.87	22	64	22
72	4.45	19	65	24
72	4.39	24	65	22
72	4.15	18	62	22
72	4.03	24	67	25
72	3.92	23	65	27
71	5.35	17	61	28
71	4.29	19	53	32
71	4.14	17	54	31
71	3.98	19	56	29
71	3.88	20	62	32
71	3.64	16	59	30
70	4.59	25	53	44
70	4.13	27	51	43
70	3.76	27	46	43
70	3.68	25	51	44
70	3.68	26	56	41
70	3.65	27	55	43
69	4.24	38	52	23
69	3.79	38	51	26
69	3.64	40	49	20
69	3.47	38	51	28
68	5	25	56	34
68	4.43	24	58	35
68	3.75	27	59	34
68	3.63	24	59	37
68	3.48	22	57	38
67	4.58	31	64	23
67	4.52	29	63	21
66	4.85	33	48	40
66	3.94	30	48	39
66	3.67	33	43	41
65	4.49	19	47	37
65	4.12	16	48	39
65	3.69	19	49	40
64	4.83	23	33	17
64	3.72	26	34	16
63	4.05	31	39	27
63	3.54	34	42	30
62	5.07	39	45	20
62	4.2	42	45	21
61	4.07	25	30	19
61	4.04	20	28	17
61	4	22	27	18
60	4.38	41	33	13
60	3.94	39	34	17
60	3.59	41	34	16
60	3.36	40	36	17
59	4.63	24	45	20
59	3.88	22	46	23
59	3.57	23	43	21
58	4.74	31	64	25
58	3.81	33	64	28
57	5.06	35	59	30
57	4.79	36	57	30
57	3.35	35	59	32
56	3.84	24	21	35
56	3.83	28	19	34
56	3.35	22	18	37
55	3.6	33	59	39
55	3.58	31	57	38
55	3.49	31	55	38
55	3.44	29	57	36
54	3.91	21	52	41
54	3.9	24	48	41
54	3.66	22	50	40
53	4.9	33	62	25
53	4.23	31	61	25
52	3.99	32	39	19
52	3.73	32	41	20
52	3.48	34	39	21
51	4.26	24	38	21
51	4.12	23	40	19
51	3.38	23	36	21
50	4.21	21	50	21
50	3.7	22	52	23
49	4.14	27	45	29
49	3.3	28	43	29
48	4.09	44	29	10
48	3.52	46	29	12
47	5.34	48	51	35
47	4.65	45	52	35
46	4.65	29	58	22
46	3.82	31	60	21
45	4.12	38	48	17
45	3.59	37	51	16
44	3.91	33	67	24
44	3.35	35	70	23
43	4.04	24	10	20
42	4.21	47	33	39
42	4.2	48	35	37
41	4.52	31	36	32
41	4.15	32	34	32
40	4	31	32	37
40	3.5	29	34	38
39	3.54	36	63	22
39	3.31	36	61	19
38	3.82	43	63	27
38	3.41	42	65	28
37	4.12	38	36	13
36	4.19	43	57	36
36	3.41	41	60	34
35	4.3	16	23	18
35	3.28	14	23	19
35	3.24	12	23	20
34	3.73	18	60	23
33	3.83	45	15	16
32	4.12	36	21	33
31	3.48	11	26	19
30	3.9	30	22	10
29	4.07	45	27	11
29	3.45	47	26	12
28	3.94	30	30	40
27	3.52	32	66	20
26	3.42	26	8	24
26	3.41	26	9	21
25	3.68	52	43	19
25	3.54	49	41	20
24	4.55	23	49	25
23	4.52	39	68	20
23	4.08	37	67	22
22	3.9	32	53	42
21	4.2	24	52	30
20	5.2	42	38	27
19	3.47	16	27	42
18	3.68	31	27	28
18	3.49	30	25	28
17	3.6	47	43	19
16	4.34	28	50	19
15	4.67	39	9	26
15	4.15	41	10	26
14	3.56	46	60	26
13	4.14	42	49	23
12	3.87	24	22	22
11	3.43	11	44	21
10	3.32	18	13	23
9	3.77	22	61	35
8	3.62	30	22	39
7	4.48	43	21	9
6	3.73	35	52	44
5	3.32	33	57	29
4	4.64	20	24	15
3	3.63	47	22	13
3	3.58	48	24	13
2	3.59	23	49	44
1	4.87	29	44	47
1	3.66	29	44	45
