Cluster Index	Z	x	y	z	
5	5.02	49	19	25
5	4.91	41	20	10
5	4.83	45	27	18
5	4.68	29	33	14
5	4.58	19	20	19
5	4.55	48	32	37
4	4.31	20	46	36
4	4.14	17	52	37
4	4.11	22	46	44
4	4.09	14	55	18
4	3.98	35	50	41
4	3.97	24	45	34
3	3.99	42	32	27
3	3.92	39	34	34
3	3.69	41	33	30
3	3.51	43	36	34
3	3.48	36	31	27
3	3.37	41	30	30
2	3.36	36	70	23
2	3.27	40	57	20
2	3.21	40	66	18
2	3.19	38	69	26
2	3.08	40	64	22
2	3.01	40	67	22
1	4.49	7	34	23
1	3.5	16	38	20
1	3.43	11	38	20
1	3.06	14	38	19
1	2.83	12	34	23
1	2.78	11	34	18
