Cluster Index	Z	x	y	z	
8	11.6	37	49	21
8	9.13	28	51	22
8	7.3	34	53	22
8	6.89	22	63	24
8	6.84	44	65	23
8	6.61	29	67	24
7	6.06	43	15	34
7	5.93	40	14	34
7	5.33	24	22	41
7	5.21	22	43	45
7	5.13	28	11	32
7	5.08	18	29	41
6	5.74	43	27	47
6	5.6	40	29	48
6	5.58	38	25	46
6	5.39	29	28	48
6	5.35	32	28	44
6	4.74	27	24	44
5	5.76	18	54	16
5	4.76	16	57	19
5	4.54	23	49	16
5	4.27	19	50	12
5	3.96	19	47	11
5	3.94	14	47	13
4	6.22	36	61	41
4	5.19	35	59	43
4	5.13	34	65	37
4	4.32	30	59	42
4	4.27	31	58	44
4	4.11	38	56	45
3	4.5	14	24	37
3	4.43	12	27	36
3	3.5	19	21	37
2	4.52	47	31	13
2	4.18	48	29	17
2	4.11	46	33	15
2	4.05	45	34	17
1	5.03	42	51	14
1	4.54	47	52	14
1	3.82	44	54	13
1	3.61	44	47	11
