Cluster Index	Z	x	y	z	
10	5.58	42	14	31
10	5.27	19	21	19
10	5.14	21	18	19
10	5.05	33	21	24
10	5.03	41	21	19
10	4.98	29	17	19
9	5.09	19	46	17
9	5.04	23	52	19
9	4.82	15	55	18
9	4.71	13	38	12
9	4.51	18	47	10
9	4.45	20	38	22
8	5.07	32	51	29
8	4.87	32	70	27
8	4.48	39	69	21
8	4.44	23	57	24
8	4.24	35	71	26
8	4.15	19	62	23
7	4.47	18	42	38
7	4.4	14	44	36
7	4.37	17	45	35
7	4.19	21	41	45
7	4.16	19	40	44
7	4.11	20	41	38
6	4.72	46	31	39
6	4.45	48	31	36
6	4.05	46	26	40
6	3.93	45	30	46
6	3.81	44	35	32
6	3.73	44	28	36
5	5.07	49	55	32
5	4.09	50	59	32
5	3.88	43	61	32
5	3.59	46	57	30
5	3.36	46	55	31
5	3.26	45	59	35
4	4.28	25	63	37
4	3.92	24	60	37
4	3.92	22	62	34
4	3.83	32	66	37
4	3.51	39	61	38
4	3.33	28	65	37
3	4.65	45	41	19
3	4.21	44	35	24
3	3.44	41	38	22
3	3.25	46	37	21
3	2.91	49	38	23
3	2.54	39	35	23
2	3.68	10	38	31
2	3.65	11	42	28
2	3.4	12	42	31
2	3.26	9	41	32
2	3.11	10	39	29
1	3.92	45	47	9
1	3.68	42	50	10
1	3.41	42	43	9
1	2.6	39	48	10
1	2.43	47	43	10
