onset	duration	trial_type	response_time	Offer
4.007680	3.543810	missed_trial	n/a	6
4.007680	33.500000	block_computer_fair	n/a	n/a
8.320570	3.513120	event_accept_computer_fair	1.396930	9
12.601900	3.513350	event_accept_computer_fair	1.028690	8
16.883400	3.513610	event_accept_computer_fair	1.026990	10
21.165100	3.513550	event_reject_computer_fair	1.025210	7
25.446800	3.513600	event_reject_computer_fair	1.023330	4
29.728500	3.529260	event_reject_computer_fair	1.188300	7
34.025900	3.513600	event_reject_computer_fair	1.020470	7
45.559700	3.512210	event_reject_ingroup_unfair	1.310510	1
45.559700	33.500000	block_ingroup_unfair	n/a	n/a
49.840800	3.512850	event_reject_ingroup_unfair	1.026020	3
54.122300	3.513070	event_reject_ingroup_unfair	1.024140	5
58.404000	3.513090	event_reject_ingroup_unfair	1.039790	2
62.685600	3.513120	event_reject_ingroup_unfair	1.020970	4
66.967600	3.512700	event_reject_ingroup_unfair	1.019470	3
71.249100	3.528730	event_reject_ingroup_unfair	1.016870	1
75.546400	3.513150	event_accept_ingroup_unfair	1.815660	10
89.080400	3.511660	event_reject_outgroup_fair	1.754000	7
89.080400	33.500000	block_outgroup_fair	n/a	n/a
93.361400	3.512500	event_reject_outgroup_fair	1.019620	7
97.643000	3.528420	event_accept_outgroup_fair	1.251370	9
101.940000	3.528340	event_reject_outgroup_fair	1.016960	6
106.238000	3.528170	event_accept_outgroup_fair	1.032930	9
110.535000	3.528330	event_reject_outgroup_fair	1.031950	2
114.833000	3.527940	event_accept_outgroup_fair	1.030660	10
119.129000	3.528550	event_accept_outgroup_fair	1.030330	10
130.678000	3.528560	event_reject_computer_unfair	1.422890	4
130.678000	33.500000	block_computer_unfair	n/a	n/a
134.974000	3.513450	event_reject_computer_unfair	1.339050	5
139.256000	3.513600	event_reject_computer_unfair	1.020770	1
143.538000	3.513190	event_reject_computer_unfair	1.018490	3
147.819000	3.529320	event_reject_computer_unfair	1.017260	2
152.117000	3.513600	event_reject_computer_unfair	1.116370	3
156.399000	3.528870	event_accept_computer_unfair	2.080100	8
160.696000	3.513380	event_reject_computer_unfair	1.029940	1
176.230000	3.511900	event_accept_outgroup_unfair	1.649300	7
176.230000	33.500000	block_outgroup_unfair	n/a	n/a
180.511000	3.528240	event_reject_outgroup_unfair	1.031370	2
184.808000	3.512940	event_reject_outgroup_unfair	1.081290	4
189.090000	3.512500	event_reject_outgroup_unfair	1.245580	6
193.372000	3.512750	event_reject_outgroup_unfair	1.027000	1
197.653000	3.512810	event_reject_outgroup_unfair	1.025110	3
201.935000	3.512810	event_reject_outgroup_unfair	1.023470	1
206.217000	3.512800	event_reject_outgroup_unfair	1.021620	2
221.750000	3.512610	event_accept_computer_fair	1.308660	10
221.750000	33.500000	block_computer_fair	n/a	n/a
226.031000	3.513230	event_accept_computer_fair	1.307590	8
230.312000	3.513570	event_accept_computer_fair	1.206340	10
234.594000	3.513510	event_reject_computer_fair	1.987270	6
238.876000	3.513270	event_accept_computer_fair	1.402260	9
243.158000	3.529200	event_accept_computer_fair	1.017070	9
247.455000	3.513410	event_reject_computer_fair	1.749350	7
251.737000	3.512880	event_reject_computer_fair	1.463390	2
265.269000	3.513540	event_reject_computer_unfair	1.054530	1
265.269000	33.500000	block_computer_unfair	n/a	n/a
269.551000	3.529150	event_reject_computer_unfair	1.484740	2
273.848000	3.529030	event_reject_computer_unfair	1.234290	1
278.145000	3.513800	event_reject_computer_unfair	1.600150	2
282.427000	3.513320	event_accept_computer_unfair	2.097730	8
286.709000	3.513660	event_reject_computer_unfair	1.029660	3
290.991000	3.513550	event_reject_computer_unfair	1.027680	3
295.272000	3.513600	event_reject_computer_unfair	1.160570	5
308.807000	3.512060	event_reject_ingroup_unfair	1.214200	1
308.807000	33.500000	block_ingroup_unfair	n/a	n/a
313.088000	3.512870	event_reject_ingroup_unfair	1.029500	3
317.369000	3.513220	event_reject_ingroup_unfair	1.028020	4
321.651000	3.513330	event_reject_ingroup_unfair	1.026200	3
325.933000	3.527710	missed_trial	n/a	9
330.230000	3.513400	event_reject_ingroup_unfair	1.023500	4
334.512000	3.513080	event_reject_ingroup_unfair	1.404470	6
338.793000	3.512850	event_reject_ingroup_unfair	1.252880	4
350.326000	3.528300	missed_trial	n/a	10
350.326000	33.500000	block_ingroup_fair	n/a	n/a
354.608000	3.528170	missed_trial	n/a	10
358.904000	3.513300	event_reject_ingroup_fair	1.025150	2
363.187000	3.527900	missed_trial	n/a	8
367.484000	3.513150	event_accept_ingroup_fair	1.654940	9
371.766000	3.528690	event_reject_ingroup_fair	2.452540	5
376.063000	3.513060	event_accept_ingroup_fair	1.152440	10
380.345000	3.512910	event_accept_ingroup_fair	1.067590	9
