Cluster Index	Z	x	y	z	
6	5.22	16	37	31
6	4.76	13	29	28
6	4.62	14	39	27
6	4.24	12	34	23
6	4.12	20	41	27
6	4.05	11	44	33
5	4.86	48	40	34
5	4.68	49	35	36
5	3.98	52	39	40
5	3.95	51	41	38
5	3.72	43	37	39
5	3.55	42	42	39
4	4.8	50	48	21
4	4.58	52	43	18
4	4.48	49	52	22
4	4.27	53	46	23
4	4.15	54	43	24
4	3.67	50	57	20
3	4.83	37	37	27
3	4.67	26	39	22
3	4.56	37	39	25
3	3.92	31	39	22
3	3.59	34	42	21
3	3.18	23	36	20
2	4.09	44	44	20
2	3.92	39	45	20
1	4.28	35	21	28
1	3.65	31	21	30
1	3.31	28	20	29
1	3.29	37	24	28
