Cluster Index	Z	x	y	z	
28	4.68	55	36	23
28	4.14	54	33	22
27	3.94	50	47	22
27	3.64	50	48	19
27	3.36	48	48	20
27	3.25	52	46	20
26	4.24	54	45	15
26	4.21	52	44	14
26	3.97	54	43	15
25	4.3	38	67	22
25	3.94	35	69	25
25	3.66	37	69	26
24	4.25	45	50	14
24	3.56	42	50	13
23	4.47	49	47	11
23	3.92	47	49	12
22	4.12	48	47	37
22	3.83	48	45	38
21	4.35	50	50	18
21	3.29	48	51	17
20	4.68	55	40	22
20	3.87	54	42	22
19	3.73	21	21	25
18	4.24	21	34	43
17	3.64	39	51	17
16	4.13	34	57	45
16	3.56	36	57	45
15	4.69	24	52	46
15	4.23	27	51	48
14	3.88	35	67	22
13	3.47	15	32	19
12	3.65	44	53	16
11	3.78	46	41	22
10	4.52	49	51	15
9	3.6	47	57	20
8	3.71	43	41	15
8	3.2	45	41	16
7	4.15	48	61	31
7	3.42	46	63	31
6	3.92	39	66	31
5	4.03	40	65	34
5	3.87	38	66	34
4	3.58	30	29	49
3	4.18	37	53	46
2	4.62	36	20	45
1	4.52	25	66	24
