Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
38	56	3.75e-24	23.4	5.21	22	65	24	22	66	24.7	18.3	24	67	22	9.19
37	19	9.19e-11	10	4.66	14	30	18	13.8	30.8	17.9	10.7	14	34	16	7.82
36	19	9.19e-11	10	5.11	37	68	22	36.7	67.6	21.9	10.9	36	67	23	6.78
35	17	7.4e-10	9.13	5.01	38	57	17	39.6	53.5	16.9	10.8	38	57	17	7.27
34	10	2.38e-06	5.62	4.3	41	43	48	42	41.5	47.2	9	44	43	45	5.79
33	9	8.7e-06	5.06	5.05	45	35	18	45.5	34.4	17.6	7.09	45	35	18	4.79
32	9	8.7e-06	5.06	4.26	30	49	49	30.4	49	48.8	7.94	31	51	48	5.89
31	9	8.7e-06	5.06	5.28	29	66	23	28.3	66.4	22.4	16.4	30	67	22	11.8
30	9	8.7e-06	5.06	4.74	17	33	14	17.8	32.2	15.2	15.2	16	33	15	8.17
29	9	8.7e-06	5.06	5.19	38	66	26	40.1	66.2	25.8	13.7	38	66	26	10.2
28	9	8.7e-06	5.06	6	37	69	26	36	68.6	26	12.6	36	68	25	8.8
27	9	8.7e-06	5.06	4.02	24	35	16	24	35.1	16.4	12.1	25	36	15	7.89
26	8	3.32e-05	4.48	3.76	32	53	46	35	53	46	14.1	35	53	46	9.17
25	8	3.32e-05	4.48	4.72	29	51	20	29.3	48.2	20.4	11.2	29	50	20	8.1
24	8	3.32e-05	4.48	4.25	41	48	46	41.3	48.9	45.4	8.44	41	48	46	6.73
23	8	3.32e-05	4.48	4.42	14	23	13	14.4	22.5	12.1	9.28	14	24	13	5.13
22	7	0.000134	3.87	3.49	14	41	13	13	40	13.7	7.79	14	41	13	5.24
21	7	0.000134	3.87	4.26	47	44	9	45.9	45	9.56	12	47	44	9	7.65
20	7	0.000134	3.87	4.11	51	39	29	51.8	41.3	28	11.3	52	41	28	6.97
19	6	0.000581	3.24	4.3	18	32	18	17.5	32.6	18.3	6.18	16	33	18	4.64
18	6	0.000581	3.24	4.06	31	16	14	31.3	14.9	14.2	5.83	31	15	14	5.2
17	6	0.000581	3.24	4.01	17	42	22	16.9	42.6	21.8	14.8	17	43	22	11.2
16	5	0.00273	2.56	3.43	15	24	17	14.4	24	17.6	12.6	15	23	17	10.1
15	5	0.00273	2.56	4.14	34	26	24	34.4	25.6	23	11.8	35	25	22	7.25
14	5	0.00273	2.56	4.5	17	28	10	16.8	27.2	10.2	21.3	16	26	11	13.5
13	5	0.00273	2.56	4.09	34	49	47	33.4	47.6	47	8.26	32	46	48	5.81
12	5	0.00273	2.56	3.68	31	44	31	31.2	44	30.8	10	31	45	31	8.28
11	4	0.0143	1.85	4.35	48	45	27	47.8	46.2	27.5	6.9	48	47	28	5.62
10	4	0.0143	1.85	3.92	28	50	23	27.8	50.5	22.7	4.89	28	51	22	4.38
9	4	0.0143	1.85	3.61	38	32	23	37.5	32.5	22.3	17.3	37	33	22	11.6
8	4	0.0143	1.85	4.1	30	67	32	30.5	68.2	31.5	16	30	67	32	7.63
7	4	0.0143	1.85	4	49	32	45	48.5	31.5	44.5	7.11	49	33	45	6.43
6	4	0.0143	1.85	3.97	48	49	20	48	48.4	19.7	16.8	48	50	20	10
5	4	0.0143	1.85	4.24	41	31	20	41.9	30.1	20.2	14	41	31	20	8.22
4	4	0.0143	1.85	4.5	21	30	13	21	29.5	13	7.98	20	30	13	5.65
3	4	0.0143	1.85	4.25	32	44	49	31.8	43.5	49	7.87	32	44	49	6.29
2	4	0.0143	1.85	3.72	32	18	24	32.2	18.2	23.5	17.6	32	18	23	13.6
1	4	0.0143	1.85	3.98	40	64	24	40.5	64	24.5	5.23	40	64	24	4.8
