Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
48	14387	0	1.05e+03	12.2	42	65	24	32.2	42.3	30.6	12	21	29	8	1.26
47	45	1.29e-20	19.9	6.24	43	36	28	44.2	38.9	24.7	2.23	47	42	22	1.04
46	37	7.38e-18	17.1	5.06	32	36	29	29.1	37.4	27.2	1.78	32	36	29	1.06
45	29	6.81e-15	14.2	4.82	12	27	20	11.1	32.4	21.3	1.9	11	35	22	1.22
44	20	3.33e-11	10.5	5.84	8	33	19	11.5	33.8	17.5	1.54	10	32	18	1.13
43	18	2.58e-10	9.59	5.98	38	33	10	37.1	30.5	10.2	2.63	38	33	10	1.38
42	16	2.17e-09	8.66	4.9	31	34	34	33.1	34	33.4	1.55	32	34	33	0.855
41	14	1.99e-08	7.7	5.91	28	27	38	28.7	26.6	37.7	1.38	29	26	37	0.958
40	14	1.99e-08	7.7	4.39	52	25	37	50.2	27.7	36.3	0.926	50	26	38	0.689
39	13	5.96e-08	7.22	4.83	40	28	21	39	29.5	22	1.53	38	30	21	0.958
38	11	6.56e-07	6.18	4.97	36	27	13	36	25.5	13.3	1.65	36	27	13	1.09
37	9	8.7e-06	5.06	4.55	34	44	14	35.5	42.7	14.8	4.78	36	41	15	3.33
36	8	3.32e-05	4.48	4.61	27	35	22	26.4	34.6	23.2	2.13	27	35	22	1.2
35	8	3.32e-05	4.48	5.48	23	69	26	22	68.3	25.2	1.27	22	68	24	0.998
34	8	3.32e-05	4.48	5.32	47	43	11	48.3	43.9	10.6	3.28	48	44	11	1.91
33	8	3.32e-05	4.48	4.19	16	42	11	16.3	43	10.9	6.29	15	44	10	2.14
32	7	0.000134	3.87	7.41	41	56	24	40.8	56.2	23.4	1.53	41	56	24	0.933
31	7	0.000134	3.87	5.81	34	12	14	35.7	12	14.4	3.21	37	12	15	2.31
30	7	0.000134	3.87	5.56	36	17	7	35.2	17.4	7.13	2.14	36	17	7	1.51
29	7	0.000134	3.87	6.02	45	27	9	44	26.8	8.22	1.92	45	27	9	1.3
28	7	0.000134	3.87	4.06	25	18	14	24.9	18.1	13.2	0.764	25	18	14	0.631
27	7	0.000134	3.87	4.95	40	25	21	39.1	25.7	21.4	1.15	40	25	21	0.924
26	6	0.000581	3.24	4.08	35	26	36	33.7	25.4	36	0.977	35	25	36	0.844
25	6	0.000581	3.24	5.2	10	24	18	10.3	24.3	18	1.13	11	24	19	0.624
24	6	0.000581	3.24	5.83	28	33	20	28.8	33.6	20.3	2.49	28	33	20	1.4
23	6	0.000581	3.24	4.1	19	42	14	18.3	42	14.7	0.876	19	42	16	0.69
22	6	0.000581	3.24	5.18	14	29	16	14	30.8	15.3	2.34	14	31	15	1.91
21	5	0.00273	2.56	4.15	46	64	33	46	63.8	33.6	0.556	46	64	33	0.479
20	5	0.00273	2.56	4.09	16	22	36	17.2	23.6	35.4	0.637	16	22	36	0.561
19	5	0.00273	2.56	4.52	30	27	22	30.9	27.6	21.8	1.33	30	27	22	1.03
18	5	0.00273	2.56	5.24	8	25	23	8.67	24.9	23.5	0.733	10	25	23	0.566
17	5	0.00273	2.56	4.19	19	26	24	17.6	26.5	23.2	0.593	17	26	23	0.523
16	5	0.00273	2.56	4.21	41	32	23	39.9	32.2	24.5	1.27	41	32	23	0.926
15	5	0.00273	2.56	3.72	28	42	23	28.6	41.4	22.2	0.961	28	41	22	0.822
14	5	0.00273	2.56	6.18	15	25	32	15.1	25.1	31.5	1.07	15	25	32	0.961
13	4	0.0143	1.85	5.3	20	13	13	20.5	12.5	13.9	0.762	20	13	13	0.53
12	4	0.0143	1.85	4.69	31	40	34	30.5	39.5	34	1.16	31	40	34	0.882
11	4	0.0143	1.85	4.3	15	43	14	14.1	42.3	13.5	2.19	15	43	14	1.6
10	4	0.0143	1.85	5.21	35	38	18	34.8	37.8	17.8	2.74	35	38	18	1.78
9	4	0.0143	1.85	6.81	46	44	30	45.6	43.6	30	1.54	46	44	30	1.17
8	4	0.0143	1.85	4	7	36	21	7.73	36.7	20.7	1.13	7	36	21	0.848
7	4	0.0143	1.85	5.3	39	26	32	39	26.3	32	1.22	39	26	32	0.861
6	4	0.0143	1.85	5.56	46	34	30	44.9	34.2	30.7	1.91	46	34	30	1.72
5	4	0.0143	1.85	5.02	43	25	22	42.8	24.8	22	0.755	43	25	22	0.629
4	4	0.0143	1.85	5.1	40	56	26	40.4	56	26.5	0.875	40	56	26	0.73
3	4	0.0143	1.85	5.12	20	27	32	19.5	26.5	32.4	0.666	20	27	32	0.506
2	4	0.0143	1.85	4.29	41	30	15	41.7	30.3	14.8	0.79	42	30	14	0.751
1	4	0.0143	1.85	3.94	9	36	26	9.48	36.5	25.8	1.29	9	36	26	0.948
