Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
14	17	7.4e-10	9.13	4.05	29	13	26	29.5	14.4	26.3	21.1	29	15	26	13
13	8	3.32e-05	4.48	4.39	38	17	27	37	16.7	26.6	18.2	37	17	26	13.3
12	6	0.000581	3.24	3.69	48	19	28	46.5	18.5	28	15.4	46	19	28	13.2
11	6	0.000581	3.24	3.97	46	21	22	45.7	20.7	21.7	24.9	46	21	22	15
10	5	0.00273	2.56	3.94	20	36	44	20.2	36	43.4	23.2	20	36	44	17
9	5	0.00273	2.56	3.82	23	36	47	23.4	36	46.6	24.8	23	36	47	20.6
8	5	0.00273	2.56	3.92	42	28	44	41.8	27.6	45.2	14.3	42	28	44	12.8
7	4	0.0143	1.85	3.36	20	58	19	18.5	57.7	19.3	30.5	20	58	19	21.3
6	4	0.0143	1.85	4.08	44	65	27	44	65.5	27	32.4	44	65	27	26
5	4	0.0143	1.85	3.57	16	60	30	17	60.7	30	17.9	17	60	30	14.7
4	4	0.0143	1.85	3.42	38	20	22	37.8	20.5	22.5	13.7	38	20	22	13.1
3	4	0.0143	1.85	4.42	44	24	7	44.2	25.1	7	23.3	44	24	7	21.3
2	4	0.0143	1.85	3.47	47	41	36	46.5	40.3	36.5	14.5	46	40	36	12.7
1	4	0.0143	1.85	4.11	39	20	26	39.3	20.2	26.5	17.5	40	21	27	14.2
