Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
28	13	5.96e-08	7.22	4.68	55	36	23	54.9	34.5	22.4	25.3	56	34	23	14.7
27	10	2.38e-06	5.62	3.94	50	47	22	50.1	47.1	21	22.6	52	46	20	13.4
26	9	8.7e-06	5.06	4.24	54	45	15	52.9	43.7	14.6	20.7	52	44	14	14.2
25	9	8.7e-06	5.06	4.3	38	67	22	36.8	68.3	23.9	25.8	36	68	24	17.5
24	8	3.32e-05	4.48	4.25	45	50	14	42.8	49.6	13.2	27.5	42	50	13	19.5
23	8	3.32e-05	4.48	4.47	49	47	11	47.8	47.1	11.9	27.2	49	47	11	20.3
22	6	0.000581	3.24	4.12	48	47	37	48.8	45.5	37.2	13.3	49	46	36	10.8
21	6	0.000581	3.24	4.35	50	50	18	50	50.5	17.8	32.3	50	51	18	19.4
20	6	0.000581	3.24	4.68	55	40	22	54.8	41.1	21.8	20.8	55	42	22	15.3
19	6	0.000581	3.24	3.73	21	21	25	21	21.1	24.8	13.2	21	21	25	9.82
18	6	0.000581	3.24	4.24	21	34	43	21.5	34	44.1	13.5	22	34	46	10.8
17	5	0.00273	2.56	3.64	39	51	17	39.4	51.2	16.8	18.8	39	51	16	16.6
16	5	0.00273	2.56	4.13	34	57	45	35.2	57.2	45	25.1	34	57	45	16.5
15	5	0.00273	2.56	4.69	24	52	46	25.2	52	46.6	22.8	25	52	46	14.7
14	5	0.00273	2.56	3.88	35	67	22	34.8	67.4	21.2	19.8	35	67	22	15.2
13	5	0.00273	2.56	3.47	15	32	19	14.6	31.8	18.6	17.3	15	33	18	14.9
12	4	0.0143	1.85	3.65	44	53	16	44.2	52.7	16	37.9	43	52	16	27.4
11	4	0.0143	1.85	3.78	46	41	22	45.7	40.5	21.5	13.7	46	41	22	11.4
10	4	0.0143	1.85	4.52	49	51	15	48.8	50.5	14.8	30.7	48	51	15	25.7
9	4	0.0143	1.85	3.6	47	57	20	48	57	20	18.1	48	56	20	14.5
8	4	0.0143	1.85	3.71	43	41	15	43.7	41	15	12.2	43	41	15	11.3
7	4	0.0143	1.85	4.15	48	61	31	47.1	61.7	31.2	21	48	61	31	15.2
6	4	0.0143	1.85	3.92	39	66	31	38.5	66.7	31	22.6	39	66	31	17.7
5	4	0.0143	1.85	4.03	40	65	34	39	65.5	34	37.5	39	65	34	24.4
4	4	0.0143	1.85	3.58	30	29	49	30	29.5	49.2	14.1	30	30	49	12.8
3	4	0.0143	1.85	4.18	37	53	46	37.5	53.5	46	28.5	37	53	46	20.4
2	4	0.0143	1.85	4.62	36	20	45	35.8	20.9	45.7	15.7	36	22	46	12.1
1	4	0.0143	1.85	4.52	25	66	24	24.3	65.8	24.2	28.1	24	66	24	22.5
