Cluster Index	Z	x	y	z	
48	12.2	42	65	24
48	10.8	39	65	26
48	10.6	23	64	25
48	10.5	25	64	27
48	10.4	27	65	22
48	10.1	26	65	25
47	6.24	43	36	28
47	5.8	47	40	25
47	5.79	45	40	23
47	5.54	42	39	26
47	4.73	43	40	23
47	4.6	44	36	25
46	5.06	32	36	29
46	4.9	29	39	26
46	4.43	28	35	29
46	4.3	30	37	28
46	4.29	27	38	26
46	3.85	30	37	25
45	4.82	12	27	20
45	4.82	13	35	23
45	4.58	11	36	22
45	4.54	9	30	21
45	4.21	10	28	19
45	3.63	9	32	22
44	5.84	8	33	19
44	5.15	10	32	18
44	5.04	12	33	19
44	4.67	12	36	15
43	5.98	38	33	10
43	4.82	35	33	11
43	4.06	37	30	11
43	3.67	38	28	10
43	3.52	36	27	10
42	4.9	31	34	34
42	4.64	33	33	33
42	4.07	34	35	34
42	3.61	30	32	33
41	5.91	28	27	38
40	4.39	52	25	37
40	4.27	49	30	37
40	4.02	50	27	36
40	3.31	50	26	38
39	4.83	40	28	21
39	4.24	40	30	22
39	4.03	37	30	24
39	3.93	38	30	22
39	3.37	42	28	22
38	4.97	36	27	13
38	4.79	35	24	13
38	4.56	38	27	13
38	3.79	36	24	15
37	4.55	34	44	14
37	4.21	36	41	15
37	4.08	37	43	15
36	4.61	27	35	22
36	3.96	26	35	24
35	5.48	23	69	26
35	5.35	21	68	25
35	4.96	23	69	24
34	5.32	47	43	11
34	5.21	50	46	10
34	4.5	48	41	10
33	4.19	16	42	11
33	3.96	16	44	11
32	7.41	41	56	24
32	4.27	39	57	22
31	5.81	34	12	14
31	5.6	37	12	15
30	5.56	36	17	7
30	5.32	34	17	7
29	6.02	45	27	9
29	4.22	43	26	8
28	4.06	25	18	14
28	3.81	25	18	12
27	4.95	40	25	21
26	4.08	35	26	36
26	3.97	33	26	36
26	3.49	33	24	36
25	5.2	10	24	18
24	5.83	28	33	20
23	4.1	19	42	14
23	3.8	19	42	16
22	5.18	14	29	16
22	4.94	14	31	15
21	4.15	46	64	33
21	3.86	46	63	35
20	4.09	16	22	36
20	4.05	17	25	35
19	4.52	30	27	22
19	3.52	32	27	23
19	3.49	32	28	21
18	5.24	8	25	23
17	4.19	19	26	24
17	4.11	17	26	23
16	4.21	41	32	23
16	3.83	40	32	25
16	3.4	38	33	26
15	3.72	28	42	23
14	6.18	15	25	32
13	5.3	20	13	13
12	4.69	31	40	34
11	4.3	15	43	14
10	5.21	35	38	18
9	6.81	46	44	30
8	4	7	36	21
7	5.3	39	26	32
6	5.56	46	34	30
5	5.02	43	25	22
4	5.1	40	56	26
3	5.12	20	27	32
2	4.29	41	30	15
1	3.94	9	36	26
