Cluster Index	Z	x	y	z	
12	3.87	34	49	23
12	3.38	36	52	21
12	3.38	35	54	20
12	3.12	32	51	25
12	3.11	33	53	22
12	3.09	35	54	22
11	3.21	51	31	36
11	3.19	51	31	34
11	3.16	51	29	34
11	2.74	48	29	31
10	3.73	14	39	18
10	3.63	15	37	20
9	3.46	40	50	24
8	5.06	29	56	26
8	2.66	31	59	26
7	3.45	26	52	24
7	2.88	25	52	22
7	2.82	27	54	21
7	2.79	25	54	24
6	3.71	39	51	28
6	3.53	38	53	29
6	2.76	38	51	32
5	2.98	31	35	17
5	2.61	29	34	17
5	2.61	33	34	16
4	3.56	44	27	28
4	3.52	42	24	27
4	2.44	39	27	28
3	3.2	48	21	31
3	2.87	47	24	29
3	2.86	48	23	31
3	2.51	47	22	33
2	4.81	54	32	32
2	2.48	55	29	33
1	3.31	34	57	23
1	2.92	33	55	26
1	2.7	33	52	28
