Cluster Index	Z	x	y	z	
24	5.06	54	27	30
24	4.74	51	21	30
24	4.67	49	18	30
24	4.22	42	15	35
24	4.17	47	16	32
24	4.12	49	18	27
23	4.9	17	32	21
23	4.29	14	38	19
23	4.05	11	31	24
23	3.4	18	37	20
23	3.13	14	31	23
23	2.98	17	34	23
22	3.96	36	18	24
22	3.87	37	20	26
22	3.42	37	16	25
22	3.33	37	18	29
22	3.26	38	19	24
22	3.19	36	20	23
21	4.74	54	41	34
21	3.97	55	37	33
21	3.89	55	36	31
21	3.85	55	43	31
21	2.89	52	38	34
20	5.27	55	32	33
20	4.28	55	32	31
20	3.96	52	30	30
20	3.35	57	33	33
20	3.16	54	30	33
19	3.86	47	59	36
19	3.49	48	55	37
19	3.38	45	57	38
19	3.35	47	57	37
19	3.25	43	59	39
19	2.63	47	54	39
18	4.16	42	24	28
18	3.49	43	22	27
18	3.38	40	19	28
18	3.32	40	26	29
17	4.34	27	55	30
17	3.84	26	61	32
17	3.2	25	57	31
16	5.54	45	17	38
16	4.75	39	14	37
16	3.45	37	14	36
16	3.35	43	16	37
16	3.32	37	13	34
15	5.1	44	19	14
15	4.18	38	17	16
15	3.55	44	16	12
15	3.28	40	19	14
15	3.27	42	17	12
15	2.6	38	20	13
14	4.26	41	40	21
14	3.44	42	43	16
14	3.38	41	41	19
14	3.01	39	41	20
13	4.06	16	36	16
13	3.62	17	32	17
13	3.28	16	33	15
13	2.95	14	32	18
13	2.59	16	30	16
12	4.1	29	62	37
12	4.06	30	62	35
12	3.52	30	58	34
12	3.51	29	64	35
12	3.42	30	60	34
12	2.65	31	59	36
11	5.13	36	23	47
11	4.03	40	25	47
11	3.69	37	25	47
10	4.43	49	24	13
10	3.97	47	24	11
9	3.82	36	54	20
9	3.61	36	52	21
9	2.68	39	51	20
8	3.85	31	18	28
8	3.8	31	20	27
8	3.01	32	15	30
7	4.72	52	43	38
7	3.8	53	45	35
6	4.03	18	16	34
6	3.8	19	14	32
6	3.13	16	17	35
5	4.28	33	32	11
5	3.65	34	32	8
4	3.85	49	31	15
4	2.62	50	27	15
4	2.48	47	30	17
3	3.58	28	15	38
3	2.79	23	13	35
2	3.81	49	45	19
2	3.38	50	42	17
2	2.84	51	45	16
1	3.93	27	21	46
1	3.72	28	23	44
1	2.73	26	24	45
1	2.69	25	22	46
